,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
9483,A14453,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
6826,A13196,Payment,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
6968,A13284,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
6966,A13280,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
288956,S106514,Send Appeal to Prefecture,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,71.5,,22.0,7,P,,A,0.0,P,NIL,0
6962,A13278,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
6834,A13201,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
6840,A13204,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
9481,A14452,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,22.0,,,7,,,A,0.0,,NIL,0
9616,A14516,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
309320,S119668,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,158,,,A,0.0,,NIL,0
6975,A13286,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
76042,A7107,Send Appeal to Prefecture,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,35.0,,22.0,157,P,,A,0.0,P,NIL,0
306692,S117942,Payment,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,35.0,46.0,11.0,158,,,A,46.0,,NIL,0
9607,A14513,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
9614,A14515,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
23148,A2090,Send Appeal to Prefecture,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,71.5,,22.0,157,P,,A,0.0,P,NIL,0
309238,S119622,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,158,,,A,0.0,,NIL,0
9384,A14401,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
309240,S119623,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,74.0,,,158,,,A,0.0,,NIL,0
6836,A13202,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
9389,A14402,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
19477,A19201,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,22.0,,,7,,,A,0.0,,NIL,0
9592,A14504,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
306480,S117811,Payment,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,71.0,82.0,11.0,158,,,A,82.0,,NIL,0
4114,A11839,Payment,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,22.0,22.0,,7,,,A,22.0,,NIL,0
9590,A14502,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
6977,A13287,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
5923,A12697,Payment,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
9598,A14506,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
309255,S119626,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,74.0,,,158,,,A,0.0,,NIL,0
9612,A14514,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
75711,A6965,Payment,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,35.0,46.0,11.0,157,,,A,46.0,,NIL,0
9297,A14353,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
9299,A14355,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
9621,A14517,Create Fine,2007/06/01 00:00:00.000,2007/06/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
