,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
518664,S90077,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,68.25,,,158,,,A,0.0,,NIL,0
518348,S89599,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,33.6,,7,,,A,33.6,,NIL,0
518663,S90076,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,33.6,,7,,,A,33.6,,NIL,0
514902,S86986,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,15.16,7,P,,A,0.0,N,NIL,0
518669,S90078,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
504365,S80374,Add penalty,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,68.77,43.6,15.16,7,P,,A,43.6,N,NIL,0
518782,S90145,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
514855,S86957,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,43.6,15.16,7,P,,A,43.6,N,NIL,0
519361,S90565,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
504387,S80383,Add penalty,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,68.77,,15.16,158,P,,A,0.0,N,NIL,0
510957,S84326,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,15.16,7,P,,A,0.0,N,NIL,0
88003,C15330,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,137.55,68.25,0.0,171,C,,C,68.25,N,NIL,0
511060,S84372,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,15.6,7,P,,A,0.0,N,NIL,0
536130,V11133,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,275.1,137.55,10.0,142,P,,A,285.1,N,NIL,0
505266,S80976,Insert Date Appeal to Prefecture,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,68.25,,15.16,158,P,,A,0.0,N,NIL,0
538797,V12306,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,137.55,147.55,15.16,142,P,,M,147.55,N,NIL,0
511130,S84410,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,68.25,,15.16,158,P,,A,0.0,N,NIL,0
518761,S90139,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
517765,S88929,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,15.16,157,P,,A,0.0,N,NIL,0
178977,N49484,Add penalty,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,40.95,29.95,15.16,7,P,,A,29.95,N,NIL,0
509220,S83161,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,43.6,15.16,7,P,,A,43.6,N,NIL,0
517697,S88879,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,68.25,10.0,10.0,158,P,,A,43.6,N,NIL,0
512961,S85806,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,15.16,7,P,,A,0.0,N,NIL,0
519540,S90662,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
519546,S90665,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
513022,S85868,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
537841,V11959,Add penalty,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,275.1,,15.16,142,P,,A,0.0,N,NIL,0
511899,S84915,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,15.16,7,P,,A,0.0,N,NIL,0
178897,N49448,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,68.77,43.6,10.0,157,P,,A,43.6,N,NIL,0
518675,S90080,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
506684,S81648,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,15.6,158,P,,A,0.0,N,NIL,0
488015,S72520,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,68.77,43.6,15.16,7,P,,A,43.6,N,NIL,0
518766,S90141,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
506081,S81353,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,68.77,43.6,10.0,7,P,,A,43.6,N,NIL,0
518256,S89540,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
518772,S90143,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
518410,S89700,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
515153,S87129,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,15.16,7,P,,A,0.0,N,NIL,0
518261,S89541,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
518777,S90144,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
512248,S85133,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,33.6,,158,,,A,33.6,,NIL,0
519363,S90568,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
518680,S90082,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
505772,S81230,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,15.16,7,P,,A,0.0,N,NIL,0
512398,S85252,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,15.16,158,P,,A,0.0,N,NIL,0
88570,C15832,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,180,,,A,0.0,,NIL,0
519419,S90605,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
515716,S87485,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,15.16,157,P,,A,0.0,N,NIL,0
178664,N49342,Add penalty,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,68.77,,15.16,157,P,,A,0.0,N,NIL,0
518565,S89921,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,33.6,,7,,,A,33.6,,NIL,0
499869,S77540,Add penalty,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,68.77,43.6,15.16,171,P,,C,43.6,N,NIL,0
519407,S90601,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
515801,S87530,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,15.16,7,P,,A,0.0,N,NIL,0
519368,S90569,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,68.25,,,158,,,A,0.0,,NIL,0
537305,V11764,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,275.1,152.71,15.16,142,P,,A,152.71,N,NIL,0
181759,N51006,Insert Date Appeal to Prefecture,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,16.0,157,P,,A,0.0,N,NIL,0
538281,V12135,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,275.1,152.71,10.0,142,P,,A,152.71,N,NIL,0
519420,S90605,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,33.6,,7,,,A,33.6,,NIL,0
509886,S83593,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,15.6,7,P,,A,0.0,N,NIL,0
506341,S81468,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,43.6,15.16,7,P,,A,43.6,N,NIL,0
88569,C15831,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,137.55,137.55,,80,,,A,137.55,,NIL,0
506738,S81675,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,68.25,,15.16,158,P,,A,0.0,N,NIL,0
515807,S87533,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,43.6,15.16,7,P,,M,43.6,N,NIL,0
515943,S87660,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,43.6,15.16,7,P,,A,43.6,N,NIL,0
88007,C15335,Add penalty,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,550.2,,0.0,80,P,,A,0.0,N,NIL,0
509970,S83659,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,15.16,157,P,,A,0.0,N,NIL,0
516466,S88050,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,15.16,157,P,,A,0.0,N,NIL,0
519414,S90604,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
430594,S42881,Add penalty,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,68.77,,16.0,7,P,,A,0.0,N,NIL,0
512519,S85363,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,15.16,7,P,,A,0.0,N,NIL,0
518892,S90242,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
519409,S90602,Create Fine,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
508531,S82724,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,43.6,15.16,157,P,,A,43.6,N,NIL,0
177289,N48759,Add penalty,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,68.77,,10.0,157,P,,A,0.0,N,NIL,0
178681,N49349,Add penalty,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,68.77,,10.0,157,P,,A,0.0,N,NIL,0
175511,N47964,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,68.77,33.6,10.0,157,P,,A,77.2,N,NIL,0
537965,V12014,Insert Date Appeal to Prefecture,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,275.1,,15.16,142,P,,A,0.0,N,NIL,0
180417,N50058,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,19.95,19.25,10.0,7,P,,A,19.25,N,NIL,0
515657,S87456,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,68.25,68.25,10.0,158,P,,A,68.25,N,NIL,0
518508,S89847,Payment,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,33.6,,7,,,A,33.6,,NIL,0
504956,S80825,Add penalty,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,68.77,10.0,15.16,157,P,,A,43.6,N,NIL,0
509661,S83477,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,15.6,7,P,,A,0.0,N,NIL,0
88111,C15419,Add penalty,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,275.1,,0.0,80,P,,A,0.0,N,NIL,0
172040,N46418,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,15.16,157,P,,A,0.0,N,NIL,0
180058,N49908,Insert Fine Notification,2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,33.6,,15.16,157,P,,A,0.0,N,NIL,0
511452,S84627,Payment,2003/12/02 00:00:00.000,2003/12/02 00:00:00.000,68.25,78.25,15.16,158,P,,A,78.25,N,NIL,0
181296,N50585,Payment,2003/12/02 00:00:00.000,2003/12/02 00:00:00.000,33.6,43.6,15.16,157,P,,A,43.6,N,NIL,0
519173,S90461,Create Fine,2003/12/02 00:00:00.000,2003/12/02 00:00:00.000,68.25,,,158,,,A,0.0,,NIL,0
519181,S90466,Create Fine,2003/12/02 00:00:00.000,2003/12/02 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
182218,N51328,Insert Fine Notification,2003/12/02 00:00:00.000,2003/12/02 00:00:00.000,19.95,,10.0,7,P,,A,0.0,N,NIL,0
