,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
427641,S192209,Create Fine,2013/05/01 00:00:00.000,2013/05/01 00:00:00.000,84.0,,,158,,,A,0.0,,NIL,2
427643,S192210,Create Fine,2013/05/01 00:00:00.000,2013/05/01 00:00:00.000,41.0,,,7,,,A,0.0,,NIL,0
427645,S192211,Create Fine,2013/05/01 00:00:00.000,2013/05/01 00:00:00.000,162.0,,,146,,,A,0.0,,NIL,6
427723,S192302,Create Fine,2013/05/01 00:00:00.000,2013/05/01 00:00:00.000,84.0,,,158,,,A,0.0,,NIL,2
423126,S185582,Payment,2013/05/02 00:00:00.000,2013/05/02 00:00:00.000,79.5,40.5,15.0,7,P,,A,94.5,P,NIL,0
426505,S190621,Payment,2013/05/02 00:00:00.000,2013/05/02 00:00:00.000,79.5,54.0,15.0,7,P,,A,54.0,P,NIL,0
426749,S190921,Payment,2013/05/02 00:00:00.000,2013/05/02 00:00:00.000,41.0,41.0,,158,,,A,41.0,,NIL,0
426905,S191137,Create Fine,2013/05/02 00:00:00.000,2013/05/02 00:00:00.000,41.0,,,158,,,A,0.0,,NIL,0
428289,S193154,Create Fine,2013/05/02 00:00:00.000,2013/05/02 00:00:00.000,84.0,,,158,,,A,0.0,,NIL,0
428287,S193153,Create Fine,2013/05/02 00:00:00.000,2013/05/02 00:00:00.000,84.0,,,158,,,A,0.0,,NIL,0
428285,S193152,Create Fine,2013/05/02 00:00:00.000,2013/05/02 00:00:00.000,84.0,,,158,,,A,0.0,,NIL,0
428283,S193151,Create Fine,2013/05/02 00:00:00.000,2013/05/02 00:00:00.000,84.0,,,158,,,A,0.0,,NIL,0
427068,S191371,Create Fine,2013/05/02 00:00:00.000,2013/05/02 00:00:00.000,84.0,,,158,,,A,0.0,,NIL,0
427070,S191373,Create Fine,2013/05/02 00:00:00.000,2013/05/02 00:00:00.000,41.0,,,157,,,A,0.0,,NIL,0
427072,S191374,Create Fine,2013/05/02 00:00:00.000,2013/05/02 00:00:00.000,41.0,,,157,,,A,0.0,,NIL,0
427190,S191514,Create Fine,2013/05/02 00:00:00.000,2013/05/02 00:00:00.000,84.0,,,158,,,A,0.0,,NIL,0
427192,S191515,Create Fine,2013/05/02 00:00:00.000,2013/05/02 00:00:00.000,41.0,,,157,,,A,0.0,,NIL,0
