,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
290153,S107233,Create Fine,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,35.0,,,7,,,A,0.0,,NIL,0
235225,N81299,Add penalty,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,71.5,,14.25,157,P,,A,0.0,P,NIL,0
228731,N77435,Add penalty,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,71.5,,14.25,157,P,,A,0.0,P,NIL,0
245470,N86106,Insert Fine Notification,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
501789,S78746,Add penalty,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,71.5,,11.0,157,P,,A,0.0,P,NIL,0
290148,S107232,Create Fine,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,35.0,,,7,,,A,0.0,,NIL,0
240604,N83764,Appeal to Judge,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,71.5,,11.0,157,P,0.0,A,0.0,P,G,0
245383,N86057,Insert Fine Notification,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
237711,N82434,Add penalty,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,71.5,,14.25,157,P,,A,0.0,P,NIL,0
245840,N86267,Insert Fine Notification,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
228115,N77179,Payment,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,71.5,46.0,11.0,157,P,,A,46.0,P,NIL,0
256741,N92925,Payment,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
244623,N85720,Insert Fine Notification,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
290057,S107154,Add penalty,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,71.5,,14.25,157,P,,A,0.0,P,NIL,0
286789,S105276,Payment,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,71.5,46.0,11.0,7,P,,A,46.0,P,NIL,0
290050,S107152,Add penalty,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,71.5,,11.0,7,P,,A,0.0,P,NIL,0
240302,N83607,Add penalty,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,71.5,46.0,14.25,157,P,,A,46.0,P,NIL,0
293360,S109087,Create Fine,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,35.0,,,7,,,A,0.0,,NIL,0
254839,N91772,Payment,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
288532,S106249,Add penalty,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,71.5,,11.0,7,P,,A,0.0,P,NIL,0
236423,N81858,Add penalty,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,42.5,,14.25,7,P,,A,0.0,P,NIL,0
234873,N81151,Add penalty,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,71.5,,14.25,157,P,,A,0.0,P,NIL,0
292596,S108610,Insert Fine Notification,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,68.0,,11.0,171,P,,C,0.0,P,NIL,0
235265,N81315,Add penalty,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,71.5,,11.0,157,P,,A,0.0,P,NIL,0
235053,N81224,Add penalty,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,71.5,,14.25,157,P,,A,0.0,P,NIL,0
290553,S107468,Insert Fine Notification,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,35.0,,14.25,158,P,,A,0.0,P,NIL,0
240548,N83741,Add penalty,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,71.5,,11.0,7,P,,A,0.0,P,NIL,0
232988,N79730,Payment,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,71.5,49.25,11.0,157,P,,A,49.25,P,NIL,0
291922,S108247,Create Fine,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,71.0,,,158,,,A,0.0,,NIL,0
254679,N91692,Payment,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
235046,N81222,Add penalty,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,71.5,,14.25,157,P,,A,0.0,P,NIL,0
254805,N91758,Payment,2006/03/01 00:00:00.000,2006/03/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
