,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
389743,S162883,Create Fine,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,24.0,,,181,,,A,0.0,,NIL,0
386418,S161054,Add penalty,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,46.0,,13.5,7,P,,A,0.0,P,NIL,0
379288,S157196,Insert Date Appeal to Prefecture,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,78.0,,19.1,158,P,,A,0.0,P,NIL,0
387234,S161505,Payment,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,39.0,39.0,,7,,,A,39.0,,NIL,0
387673,S161733,Create Fine,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,80.0,,,158,,,A,0.0,,NIL,2
376975,S156025,Payment,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,77.5,51.5,13.5,7,P,,A,51.5,P,NIL,0
387719,S161756,Payment,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,39.0,39.0,,7,,,A,39.0,,NIL,0
387718,S161756,Create Fine,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,39.0,,,7,,,A,0.0,,NIL,0
389737,S162882,Create Fine,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,39.0,,,158,,,A,0.0,,NIL,0
387591,S161680,Create Fine,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,24.0,,,181,,,A,0.0,,NIL,0
387632,S161707,Payment,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,39.0,39.0,,158,,,A,39.0,,NIL,0
387593,S161681,Create Fine,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,24.0,,,181,,,A,0.0,,NIL,0
387680,S161739,Create Fine,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,24.0,,,181,,,A,0.0,,NIL,0
360880,S147849,Create Fine,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,39.0,,,158,,,A,0.0,,NIL,0
334036,S133528,Create Fine,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,39.0,,,7,,,A,0.0,,NIL,0
387678,S161736,Create Fine,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,39.0,,,7,,,A,0.0,,NIL,0
334034,S133526,Create Fine,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,39.0,,,158,,,A,0.0,,NIL,0
359360,S147028,Payment,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,46.0,30.0,13.5,7,P,,A,30.0,P,NIL,0
387810,S161809,Create Fine,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,80.0,,,158,,,A,0.0,,NIL,0
99048,C21987,Create Fine,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,39.0,,,180,,,A,0.0,,NIL,0
383496,S159560,Add penalty,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,77.5,,13.5,158,P,,A,0.0,P,NIL,0
383486,S159558,Add penalty,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,77.5,,13.5,7,P,,A,0.0,P,NIL,0
383876,S159748,Add penalty,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,77.5,,13.5,157,P,,A,0.0,P,NIL,0
385860,S160815,Add penalty,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,46.0,,13.5,181,P,,A,0.0,P,NIL,0
383384,S159514,Add penalty,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,77.5,,13.5,146,P,,A,0.0,P,NIL,2
385421,S160584,Add penalty,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,46.0,,13.5,7,P,,A,0.0,P,NIL,0
387252,S161513,Create Fine,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,80.0,,,158,,,A,0.0,,NIL,0
99215,C22077,Create Fine,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,398.0,,,23,,,A,0.0,,NIL,0
387808,S161808,Create Fine,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,39.0,,,7,,,A,0.0,,NIL,0
334029,S133525,Create Fine,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,39.0,,,158,,,A,0.0,,NIL,0
387809,S161808,Payment,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,39.0,39.0,,7,,,A,39.0,,NIL,0
389586,S162737,Payment,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,39.0,39.0,,7,,,A,39.0,,NIL,0
389264,S162549,Payment,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,24.0,24.0,,7,,,A,24.0,,NIL,0
389893,S162968,Payment,2011/02/01 00:00:00.000,2011/02/01 00:00:00.000,39.0,39.0,,7,,,A,39.0,,NIL,0
382871,S159167,Add penalty,2011/02/02 00:00:00.000,2011/02/02 00:00:00.000,77.5,,13.5,7,P,,A,0.0,P,NIL,0
384848,S160292,Add penalty,2011/02/02 00:00:00.000,2011/02/02 00:00:00.000,77.5,,13.5,7,P,,A,0.0,P,NIL,0
376544,S155827,Add penalty,2011/02/02 00:00:00.000,2011/02/02 00:00:00.000,155.5,,13.5,158,P,,A,0.0,P,NIL,0
385569,S160658,Add penalty,2011/02/02 00:00:00.000,2011/02/02 00:00:00.000,77.5,,13.5,158,P,,A,0.0,P,NIL,0
384483,S160084,Add penalty,2011/02/02 00:00:00.000,2011/02/02 00:00:00.000,77.5,,13.5,7,P,,A,0.0,P,NIL,0
385944,S160855,Add penalty,2011/02/02 00:00:00.000,2011/02/02 00:00:00.000,46.0,,13.5,181,P,,A,0.0,,NIL,0
375505,S155301,Add penalty,2011/02/02 00:00:00.000,2011/02/02 00:00:00.000,46.0,,13.5,7,P,,A,0.0,P,NIL,0
382866,S159165,Add penalty,2011/02/02 00:00:00.000,2011/02/02 00:00:00.000,77.5,,13.5,7,P,,A,0.0,P,NIL,0
387687,S161742,Create Fine,2011/02/02 00:00:00.000,2011/02/02 00:00:00.000,24.0,,,7,,,A,0.0,,NIL,0
374170,S154636,Add penalty,2011/02/02 00:00:00.000,2011/02/02 00:00:00.000,46.0,,13.5,7,P,,A,0.0,P,NIL,0
378309,S156710,Add penalty,2011/02/02 00:00:00.000,2011/02/02 00:00:00.000,46.0,,13.5,7,P,,A,0.0,P,NIL,0
387682,S161740,Create Fine,2011/02/02 00:00:00.000,2011/02/02 00:00:00.000,24.0,,,7,,,A,0.0,,NIL,0
385031,S160389,Add penalty,2011/02/02 00:00:00.000,2011/02/02 00:00:00.000,77.5,,13.5,7,P,,C,0.0,P,NIL,0
385159,S160442,Add penalty,2011/02/02 00:00:00.000,2011/02/02 00:00:00.000,77.5,,13.5,158,P,,A,0.0,P,NIL,0
387469,S161617,Create Fine,2011/02/02 00:00:00.000,2011/02/02 00:00:00.000,24.0,,,7,,,A,0.0,,NIL,0
387689,S161743,Create Fine,2011/02/02 00:00:00.000,2011/02/02 00:00:00.000,80.0,,,158,,,A,0.0,,NIL,0
374768,S154945,Add penalty,2011/02/02 00:00:00.000,2011/02/02 00:00:00.000,155.5,,13.5,158,P,,A,0.0,P,NIL,0
