,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
245572,N86153,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,21.0,,,7,,,A,0.0,,NIL,0
239702,N83325,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,21.0,,,7,,,A,0.0,,NIL,0
247683,N87207,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245558,N86148,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
248994,N87825,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245549,N86145,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245560,N86151,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
244798,N85800,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
244793,N85798,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
246810,N86711,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,21.0,,,7,,,A,0.0,,NIL,0
247678,N87202,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245393,N86062,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245395,N86063,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
248742,N87695,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
248982,N87821,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245388,N86061,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
248981,N87820,Payment,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
247688,N87209,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245554,N86146,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
247417,N87061,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245404,N86070,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245574,N86154,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
247422,N87062,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245566,N86152,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
247427,N87064,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
222433,N73387,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,21.0,,,7,,,A,0.0,,NIL,0
248737,N87694,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245408,N86073,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
248747,N87696,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
247690,N87212,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
249007,N87837,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
249002,N87836,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
249013,N87838,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
248720,N87688,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
248992,N87824,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245556,N86147,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
249000,N87834,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
248986,N87823,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245400,N86064,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245555,N86146,Payment,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
248998,N87832,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
249015,N87839,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245402,N86065,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
249020,N87842,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245406,N86072,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
248732,N87691,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
248730,N87690,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
284326,S103659,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,7,,,A,0.0,,NIL,0
248725,N87689,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
247695,N87213,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
249030,N87844,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
248984,N87822,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
249025,N87843,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
248996,N87830,Create Fine,2005/11/01 00:00:00.000,2005/11/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
249201,N87917,Create Fine,2005/11/02 00:00:00.000,2005/11/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
244593,N85713,Payment,2005/11/02 00:00:00.000,2005/11/02 00:00:00.000,35.0,35.0,,158,,,A,35.0,,NIL,0
249207,N87919,Create Fine,2005/11/02 00:00:00.000,2005/11/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
249209,N87923,Create Fine,2005/11/02 00:00:00.000,2005/11/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
