,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
95423,C19968,Send Fine,2009/03/01 00:00:00.000,2009/03/01 00:00:00.000,779.0,,0.0,193,,,A,0.0,,NIL,0
47244,A32973,Add penalty,2009/03/01 00:00:00.000,2009/03/01 00:00:00.000,44.0,,13.5,7,P,,A,0.0,P,NIL,0
43050,A30873,Add penalty,2009/03/01 00:00:00.000,2009/03/01 00:00:00.000,74.0,,13.5,157,P,,A,0.0,P,NIL,0
291072,S107750,Add penalty,2009/03/01 00:00:00.000,2009/03/01 00:00:00.000,74.0,,13.5,7,P,,A,0.0,P,NIL,0
49848,A34205,Add penalty,2009/03/01 00:00:00.000,2009/03/01 00:00:00.000,74.0,,13.5,157,P,,A,0.0,P,NIL,0
324818,S128208,Add penalty,2009/03/01 00:00:00.000,2009/03/01 00:00:00.000,74.0,,13.5,7,P,,A,0.0,P,NIL,0
95424,C19968,Insert Fine Notification,2009/03/01 00:00:00.000,2009/03/01 00:00:00.000,779.0,,0.0,193,C,,A,0.0,C,NIL,0
543220,V17757,Insert Date Appeal to Prefecture,2009/03/01 00:00:00.000,2009/03/01 00:00:00.000,148.0,,13.5,142,P,,A,0.0,P,NIL,5
95422,C19968,Create Fine,2009/03/01 00:00:00.000,2009/03/01 00:00:00.000,779.0,,,193,,,A,0.0,,NIL,0
307805,S118630,Add penalty,2009/03/01 00:00:00.000,2009/03/01 00:00:00.000,74.0,,13.5,7,P,,A,0.0,P,NIL,0
325921,S128761,Add penalty,2009/03/01 00:00:00.000,2009/03/01 00:00:00.000,74.0,,13.5,7,P,,A,0.0,P,NIL,0
43365,A31069,Add penalty,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,74.0,,19.1,157,P,,A,0.0,P,NIL,0
334820,S133980,Payment,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,78.0,78.0,,158,,,A,78.0,,NIL,0
327775,S129757,Add penalty,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,148.0,,13.5,158,P,,A,0.0,P,NIL,2
326294,S128940,Add penalty,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,74.0,,13.5,158,P,,A,0.0,P,NIL,0
334821,S133984,Create Fine,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,78.0,,,158,,,A,0.0,,NIL,0
47276,A32982,Add penalty,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,44.0,,13.5,7,P,,A,0.0,P,NIL,0
327792,S129763,Add penalty,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,74.0,,13.5,7,P,,A,0.0,P,NIL,0
96299,C20502,Send Fine,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,389.0,,0.0,180,,,A,0.0,,NIL,0
43154,A30913,Payment,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,74.0,49.5,13.5,157,P,,A,49.5,P,NIL,0
325943,S128777,Payment,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,74.0,49.5,13.5,7,P,,A,49.5,P,NIL,0
96298,C20502,Create Fine,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,389.0,,,180,,,A,0.0,,NIL,0
96300,C20502,Insert Fine Notification,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,389.0,,0.0,180,P,,A,0.0,C,NIL,0
322985,S127144,Add penalty,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,74.0,,13.5,7,P,,A,0.0,P,NIL,0
96295,C20499,Insert Fine Notification,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,389.0,,0.0,23,P,,A,0.0,C,NIL,0
96294,C20499,Send Fine,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,389.0,,0.0,23,,,A,0.0,,NIL,0
52563,A35614,Add penalty,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,74.0,,13.5,157,P,,A,0.0,P,NIL,0
96293,C20499,Create Fine,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,389.0,,,23,,,A,0.0,,NIL,0
96290,C20498,Insert Fine Notification,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,389.0,,0.0,23,P,,A,0.0,C,NIL,0
96289,C20498,Send Fine,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,389.0,,0.0,23,,,A,0.0,,NIL,0
96288,C20498,Create Fine,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,389.0,,,23,,,A,0.0,,NIL,0
96284,C20497,Insert Fine Notification,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,389.0,,0.0,23,P,,A,0.0,C,NIL,0
96283,C20497,Send Fine,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,389.0,,0.0,23,,,A,0.0,,NIL,0
96282,C20497,Create Fine,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,389.0,,,23,,,A,0.0,,NIL,0
52609,A35638,Add penalty,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,74.0,,13.5,157,P,,A,0.0,P,NIL,0
322980,S127143,Add penalty,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,74.0,,13.5,7,P,,A,0.0,P,NIL,0
52644,A35664,Add penalty,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,74.0,,13.5,157,P,,A,0.0,P,NIL,0
51314,A34987,Add penalty,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,74.0,,13.5,157,P,,A,0.0,P,NIL,0
52352,A35534,Create Fine,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
60709,A40298,Create Fine,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,23.0,,,7,,,A,0.0,,NIL,0
326239,S128920,Add penalty,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,148.0,,13.5,158,P,,A,0.0,P,NIL,0
328343,S130067,Insert Date Appeal to Prefecture,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,74.0,,26.0,158,P,,A,0.0,P,NIL,0
52299,A35513,Add penalty,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,44.0,,13.5,7,P,,A,0.0,P,NIL,0
326023,S128817,Add penalty,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,148.0,,13.5,158,P,,A,0.0,P,NIL,2
320623,S125938,Add penalty,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,148.0,,13.5,158,P,,A,0.0,P,NIL,0
52319,A35525,Create Fine,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
320637,S125943,Add penalty,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,148.0,,13.5,158,P,,A,0.0,P,NIL,0
52324,A35527,Create Fine,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
52329,A35528,Create Fine,2009/03/02 00:00:00.000,2009/03/02 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
