,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
154728,N39459,Create Fine,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,,157,,,A,0.0,,NIL,0
152485,N38523,Create Fine,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,,157,,,A,0.0,,NIL,0
466343,S62534,Add penalty,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,65.6,,6.71,158,P,,A,0.0,N,NIL,0
152492,N38529,Create Fine,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,19.68,,,7,,,A,0.0,,NIL,0
152478,N38519,Create Fine,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,,157,,,A,0.0,,NIL,0
472504,S65146,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,157,P,,A,0.0,N,NIL,0
476991,S67117,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,65.6,,6.71,158,P,,A,0.0,N,NIL,0
472509,S65148,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,7,P,,A,0.0,N,NIL,0
475879,S66638,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,7,P,,A,0.0,N,NIL,0
465308,S62092,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,11.88,158,P,,A,0.0,N,NIL,0
479975,S68355,Create Fine,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,65.6,,,158,,,A,0.0,,NIL,0
472470,S65133,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,7,P,,A,0.0,N,NIL,0
478612,S67787,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,7,P,,A,0.0,N,NIL,0
476912,S67076,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,158,P,,A,0.0,N,NIL,0
483003,S69970,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,43,P,,C,0.0,N,NIL,0
555763,V7717,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,131.2,,6.71,142,P,,A,0.0,N,NIL,0
152483,N38522,Create Fine,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,,157,,,A,0.0,,NIL,0
143745,N34766,Add penalty,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,39.36,,6.71,7,P,,A,0.0,N,NIL,0
480957,S68825,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,158,P,,A,0.0,N,NIL,0
479336,S68076,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,157,P,,A,0.0,N,NIL,0
479134,S68006,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,7,P,,A,0.0,N,NIL,0
558128,V8699,Create Fine,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,131.2,,,142,,,A,0.0,,NIL,0
479365,S68087,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,7,P,,A,0.0,N,NIL,0
473256,S65493,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,65.6,,6.71,158,P,,A,0.0,N,NIL,0
480986,S68836,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,7,P,,A,0.0,N,NIL,0
479353,S68082,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,7,P,,A,0.0,N,NIL,0
555648,V7656,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,131.2,,6.71,142,P,,A,0.0,N,NIL,0
558123,V8697,Create Fine,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,131.2,,,142,,,A,0.0,,NIL,0
472159,S64993,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,158,P,,A,0.0,N,NIL,0
154738,N39462,Create Fine,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,19.68,,,7,,,A,0.0,,NIL,0
477081,S67147,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,7,P,,A,0.0,N,NIL,0
558121,V8695,Create Fine,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,131.2,,,142,,,M,0.0,,NIL,0
86237,C14343,Add penalty,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,262.4,,0.0,80,P,,A,0.0,N,NIL,0
472497,S65144,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,7,P,,A,0.0,N,NIL,0
558119,V8693,Create Fine,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,131.2,,,142,,,A,0.0,,NIL,0
472179,S64997,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,65.6,,6.71,158,P,,A,0.0,N,NIL,0
144805,N35234,Add penalty,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,39.36,,6.71,7,P,,A,0.0,N,NIL,0
480929,S68811,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,13.43,7,P,,A,0.0,N,NIL,0
451221,S55716,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,7,P,,C,0.0,N,NIL,0
480944,S68816,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,157,P,,A,0.0,N,NIL,0
468550,S63432,Add penalty,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,65.6,,6.71,158,P,,A,0.0,N,NIL,0
478650,S67801,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,157,P,,A,0.0,N,NIL,0
154733,N39460,Create Fine,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,,157,,,A,0.0,,NIL,0
148248,N36704,Create Fine,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,19.68,,,7,,,A,0.0,,NIL,0
152826,N38669,Create Fine,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,,157,,,A,0.0,,NIL,0
148241,N36698,Create Fine,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,,157,,,A,0.0,,NIL,0
478645,S67800,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,7,P,,A,0.0,N,NIL,0
558130,V8700,Create Fine,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,131.2,,,142,,,A,0.0,,NIL,0
477495,S67331,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,7,P,,A,0.0,N,NIL,0
451181,S55707,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,158,P,,A,0.0,N,NIL,0
152821,N38667,Create Fine,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,,157,,,A,0.0,,NIL,0
482926,S69859,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,6.71,7,P,,A,0.0,N,NIL,0
466620,S62635,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,32.8,,11.88,158,P,,A,0.0,N,NIL,0
478996,S67948,Insert Fine Notification,2001/12/01 00:00:00.000,2001/12/01 00:00:00.000,65.6,,6.71,158,P,,A,0.0,N,NIL,0
