,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
20758,A19835,Insert Fine Notification,2008/01/01 00:00:00.000,2008/01/01 00:00:00.000,36.0,,13.0,157,P,,A,0.0,P,NIL,0
10819,A15107,Insert Fine Notification,2008/01/01 00:00:00.000,2008/01/01 00:00:00.000,36.0,,13.0,7,P,,A,0.0,P,NIL,0
310868,S120564,Insert Fine Notification,2008/01/01 00:00:00.000,2008/01/01 00:00:00.000,36.0,,13.0,158,P,,A,0.0,P,NIL,0
23900,A21281,Insert Fine Notification,2008/01/01 00:00:00.000,2008/01/01 00:00:00.000,36.0,,13.0,157,P,,A,0.0,P,NIL,0
21701,A20258,Insert Fine Notification,2008/01/01 00:00:00.000,2008/01/01 00:00:00.000,36.0,,13.0,157,P,,A,0.0,P,NIL,0
309818,S119973,Insert Fine Notification,2008/01/01 00:00:00.000,2008/01/01 00:00:00.000,74.0,,13.0,158,P,,M,0.0,P,NIL,0
23012,A20831,Insert Fine Notification,2008/01/01 00:00:00.000,2008/01/01 00:00:00.000,36.0,,13.0,157,P,,A,0.0,P,NIL,0
9263,A14336,Add penalty,2008/01/01 00:00:00.000,2008/01/01 00:00:00.000,74.0,,18.6,157,P,,A,0.0,P,NIL,0
25186,A21827,Insert Fine Notification,2008/01/01 00:00:00.000,2008/01/01 00:00:00.000,36.0,,13.0,157,P,,A,0.0,P,NIL,0
312539,S121515,Insert Fine Notification,2008/01/01 00:00:00.000,2008/01/01 00:00:00.000,36.0,,13.0,7,P,,A,0.0,P,NIL,0
9953,A14679,Insert Fine Notification,2008/01/01 00:00:00.000,2008/01/01 00:00:00.000,36.0,,13.0,157,P,,A,0.0,P,NIL,0
20703,A19810,Insert Fine Notification,2008/01/01 00:00:00.000,2008/01/01 00:00:00.000,36.0,,13.0,157,P,,A,0.0,P,NIL,0
26141,A22332,Insert Fine Notification,2008/01/01 00:00:00.000,2008/01/01 00:00:00.000,22.0,,13.0,7,P,,A,0.0,P,NIL,0
16362,A17716,Insert Fine Notification,2008/01/02 00:00:00.000,2008/01/02 00:00:00.000,36.0,,13.0,157,P,,A,0.0,P,NIL,0
30347,A24480,Create Fine,2008/01/02 00:00:00.000,2008/01/02 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
30327,A24469,Payment,2008/01/02 00:00:00.000,2008/01/02 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
32618,A25663,Create Fine,2008/01/02 00:00:00.000,2008/01/02 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
29020,A23811,Create Fine,2008/01/02 00:00:00.000,2008/01/02 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
