,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
278588,P553,Payment,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,47.0,23.0,15.0,7,P,,A,62.0,P,NIL,0
417176,S177721,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,39.0,,15.0,158,P,,A,0.0,P,NIL,0
274003,P2286,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,24.0,,15.0,7,P,,A,0.0,P,NIL,0
273546,P2102,Payment,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,47.0,39.0,15.0,7,P,,A,39.0,P,NIL,0
412887,S174964,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,39.0,,25.0,158,P,,A,0.0,P,NIL,0
418249,S178512,Create Fine,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,39.0,,,7,,,A,0.0,,NIL,0
273431,P2056,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,24.0,,15.0,7,P,,A,0.0,P,NIL,0
407988,S172348,Add penalty,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,79.5,,25.0,7,P,,A,0.0,P,NIL,0
417840,S178174,Payment,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,80.0,80.0,,158,,,A,80.0,,NIL,0
412495,S174757,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,80.0,,15.0,158,P,,A,0.0,P,NIL,2
410345,S173531,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,80.0,,25.0,158,P,,A,0.0,P,NIL,2
416547,S177296,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,39.0,,15.0,157,P,,A,0.0,P,NIL,0
413989,S175547,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,80.0,,15.0,158,P,,A,0.0,P,NIL,2
275824,P3172,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,24.0,,25.0,7,P,,A,0.0,P,NIL,0
393780,S165149,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,80.0,,15.0,158,P,,A,0.0,P,NIL,2
417433,S177910,Create Fine,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,39.0,,,157,,,A,0.0,,NIL,0
418244,S178510,Create Fine,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,39.0,,,157,,,A,0.0,,NIL,0
416448,S177255,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,80.0,,15.0,158,P,,A,0.0,P,NIL,2
412701,S174859,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,39.0,,15.0,7,P,,A,0.0,P,NIL,0
274287,P2467,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,24.0,,25.0,7,P,,A,0.0,P,NIL,0
276210,P3409,Payment,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,24.0,24.0,,7,,,A,24.0,,NIL,0
415135,S176183,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,80.0,,15.0,158,P,,A,0.0,P,NIL,2
359322,S147012,Payment,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,77.5,38.0,13.5,157,P,,A,38.0,P,NIL,0
275974,P3229,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,24.0,,15.0,7,P,,A,0.0,P,NIL,0
415590,S176392,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,80.0,,15.0,158,P,,A,0.0,P,NIL,2
411716,S174262,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,39.0,,15.0,158,P,,A,0.0,P,NIL,0
276253,P3457,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,24.0,,15.0,7,P,,A,0.0,P,NIL,0
416266,S177119,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,154.0,,15.0,191,P,,A,0.0,P,NIL,8
414085,S175582,Payment,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,79.5,54.0,15.0,158,P,,A,54.0,P,NIL,0
273634,P2134,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,24.0,,25.0,7,P,,A,0.0,P,NIL,0
274831,P2685,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,24.0,,15.0,7,P,,A,0.0,P,NIL,0
276677,P3691,Insert Fine Notification,2012/02/01 00:00:00.000,2012/02/01 00:00:00.000,24.0,,15.0,7,P,,A,0.0,P,NIL,0
