,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
96836,C20826,Add penalty,2009/09/01 00:00:00.000,2009/09/01 00:00:00.000,299.5,,0.0,145,P,,A,0.0,C,NIL,6
355629,S144919,Create Fine,2009/09/01 00:00:00.000,2009/09/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
354236,S144226,Create Fine,2009/09/01 00:00:00.000,2009/09/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
59027,A39408,Appeal to Judge,2009/09/01 00:00:00.000,2009/09/01 00:00:00.000,77.5,,13.5,157,P,0.0,A,0.0,P,NIL,0
354366,S144289,Create Fine,2009/09/01 00:00:00.000,2009/09/01 00:00:00.000,78.0,,,158,,,A,0.0,,NIL,0
351273,S142591,Create Fine,2009/09/01 00:00:00.000,2009/09/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
69186,A44639,Payment,2009/09/01 00:00:00.000,2009/09/01 00:00:00.000,38.0,38.0,,157,,,A,38.0,,NIL,0
354445,S144328,Create Fine,2009/09/01 00:00:00.000,2009/09/01 00:00:00.000,78.0,,,158,,,A,0.0,,NIL,2
351263,S142588,Create Fine,2009/09/01 00:00:00.000,2009/09/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
97361,C21111,Create Fine,2009/09/01 00:00:00.000,2009/09/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
61628,A40814,Add penalty,2009/09/01 00:00:00.000,2009/09/01 00:00:00.000,77.5,,13.5,157,P,,A,0.0,P,NIL,0
351251,S142574,Payment,2009/09/01 00:00:00.000,2009/09/01 00:00:00.000,38.0,38.0,,7,,,A,38.0,,NIL,0
96851,C20836,Add penalty,2009/09/01 00:00:00.000,2009/09/01 00:00:00.000,312.0,,0.0,80,P,,A,0.0,C,NIL,0
58253,A38993,Add penalty,2009/09/01 00:00:00.000,2009/09/01 00:00:00.000,77.5,,13.5,157,P,,A,0.0,P,NIL,0
58754,A39281,Appeal to Judge,2009/09/01 00:00:00.000,2009/09/01 00:00:00.000,77.5,,13.5,157,P,0.0,A,0.0,P,G,0
