,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
504147,S80267,Create Fine,2003/05/01 00:00:00.000,2003/05/01 00:00:00.000,68.25,,,158,,,A,0.0,,NIL,0
90832,C17505,Send Fine,2003/05/01 00:00:00.000,2003/05/01 00:00:00.000,137.55,,0.0,80,,,A,0.0,,NIL,0
503986,S80177,Create Fine,2003/05/01 00:00:00.000,2003/05/01 00:00:00.000,68.25,,,158,,,A,0.0,,NIL,0
504143,S80265,Create Fine,2003/05/01 00:00:00.000,2003/05/01 00:00:00.000,68.25,,,158,,,A,0.0,,NIL,0
90833,C17505,Insert Fine Notification,2003/05/01 00:00:00.000,2003/05/01 00:00:00.000,137.55,,0.0,80,P,,A,0.0,N,NIL,0
503988,S80179,Create Fine,2003/05/01 00:00:00.000,2003/05/01 00:00:00.000,68.25,,,158,,,A,0.0,,NIL,0
504145,S80266,Create Fine,2003/05/01 00:00:00.000,2003/05/01 00:00:00.000,68.25,,,158,,,A,0.0,,NIL,0
90831,C17505,Create Fine,2003/05/01 00:00:00.000,2003/05/01 00:00:00.000,137.55,,,80,,,A,0.0,,NIL,0
503984,S80175,Create Fine,2003/05/01 00:00:00.000,2003/05/01 00:00:00.000,68.25,,,158,,,A,0.0,,NIL,0
504138,S80264,Create Fine,2003/05/01 00:00:00.000,2003/05/01 00:00:00.000,68.25,,,158,,,A,0.0,,NIL,0
504133,S80263,Create Fine,2003/05/01 00:00:00.000,2003/05/01 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
166229,N44015,Appeal to Judge,2003/05/02 00:00:00.000,2003/05/02 00:00:00.000,65.5,,13.0,157,P,0.0,A,0.0,N,NIL,0
176829,N48539,Create Fine,2003/05/02 00:00:00.000,2003/05/02 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
176822,N48537,Create Fine,2003/05/02 00:00:00.000,2003/05/02 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
176817,N48536,Create Fine,2003/05/02 00:00:00.000,2003/05/02 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
177198,N48727,Create Fine,2003/05/02 00:00:00.000,2003/05/02 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
560360,V9576,Appeal to Judge,2003/05/02 00:00:00.000,2003/05/02 00:00:00.000,262.0,,15.16,142,P,0.0,A,0.0,N,NIL,0
176824,N48538,Create Fine,2003/05/02 00:00:00.000,2003/05/02 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
176811,N48531,Create Fine,2003/05/02 00:00:00.000,2003/05/02 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
177203,N48728,Create Fine,2003/05/02 00:00:00.000,2003/05/02 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
537222,V11733,Create Fine,2003/05/02 00:00:00.000,2003/05/02 00:00:00.000,137.55,,,142,,,A,0.0,,NIL,0
504152,S80271,Create Fine,2003/05/02 00:00:00.000,2003/05/02 00:00:00.000,68.25,,,158,,,A,0.0,,NIL,0
177193,N48726,Create Fine,2003/05/02 00:00:00.000,2003/05/02 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
503987,S80177,Payment,2003/05/02 00:00:00.000,2003/05/02 00:00:00.000,68.25,68.25,,158,,,A,68.25,,NIL,0
502305,S79155,Payment,2003/05/02 00:00:00.000,2003/05/02 00:00:00.000,32.0,32.0,,7,,,A,32.0,,NIL,0
