,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
37023,A27776,Add penalty,2008/12/01 00:00:00.000,2008/12/01 00:00:00.000,74.0,36.0,13.5,157,P,,A,36.0,P,NIL,0
324942,S128280,Insert Fine Notification,2008/12/01 00:00:00.000,2008/12/01 00:00:00.000,36.0,,13.5,157,P,,A,0.0,P,NIL,0
321833,S126569,Insert Date Appeal to Prefecture,2008/12/01 00:00:00.000,2008/12/01 00:00:00.000,74.0,,13.5,158,P,,A,0.0,P,NIL,2
4623,A12073,Payment,2008/12/01 00:00:00.000,2008/12/01 00:00:00.000,74.0,87.0,13.0,157,P,,C,87.0,P,NIL,0
46613,A32666,Add penalty,2008/12/01 00:00:00.000,2008/12/01 00:00:00.000,44.0,,13.5,7,P,,A,0.0,P,NIL,0
48076,A33378,Add penalty,2008/12/01 00:00:00.000,2008/12/01 00:00:00.000,74.0,,13.5,157,P,,A,0.0,P,NIL,0
43328,A31053,Add penalty,2008/12/01 00:00:00.000,2008/12/01 00:00:00.000,74.0,,13.5,7,P,,A,0.0,P,NIL,0
56432,A37729,Create Fine,2008/12/01 00:00:00.000,2008/12/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
54881,A36919,Payment,2008/12/01 00:00:00.000,2008/12/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
329188,S130532,Payment,2008/12/01 00:00:00.000,2008/12/01 00:00:00.000,36.0,36.0,,158,,,A,36.0,,NIL,0
314883,S122774,Add penalty,2008/12/01 00:00:00.000,2008/12/01 00:00:00.000,74.0,,13.5,7,P,,A,0.0,P,NIL,0
329151,S130505,Payment,2008/12/01 00:00:00.000,2008/12/01 00:00:00.000,36.0,36.0,,158,,,A,36.0,,NIL,0
56430,A37723,Create Fine,2008/12/01 00:00:00.000,2008/12/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
46805,A32736,Payment,2008/12/01 00:00:00.000,2008/12/01 00:00:00.000,74.0,49.5,13.5,157,P,,A,49.5,P,NIL,0
56433,A37729,Payment,2008/12/01 00:00:00.000,2008/12/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
4325,A11936,Payment,2008/12/01 00:00:00.000,2008/12/01 00:00:00.000,74.0,87.0,13.0,157,P,,C,87.0,P,NIL,0
56728,A37894,Payment,2008/12/01 00:00:00.000,2008/12/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
