,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
161966,N42493,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,157,,,A,0.0,,NIL,0
460904,S60245,Insert Fine Notification,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,15.16,7,P,,A,0.0,N,NIL,0
489917,S73315,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,65.0,,,158,,,A,0.0,,NIL,0
489915,S73314,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,65.0,,,158,,,A,0.0,,NIL,0
87412,C14994,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,157,,,A,0.0,,NIL,0
163883,N43161,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,157,,,A,0.0,,NIL,0
87413,C14994,Send Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,0.0,157,,,A,0.0,,NIL,0
488994,S72966,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,7,,,A,0.0,,NIL,0
489720,S73238,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,65.0,,,158,,,A,0.0,,NIL,0
164485,N43393,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,157,,,A,0.0,,NIL,0
164490,N43394,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,157,,,A,0.0,,NIL,0
86462,C14457,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,32.0,,180,,,A,32.0,,NIL,0
87414,C14994,Insert Fine Notification,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,0.0,157,P,,A,0.0,N,NIL,0
491505,S73954,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,158,,,A,0.0,,NIL,0
489692,S73227,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,32.0,,7,,,A,32.0,,NIL,0
488984,S72963,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,7,,,A,0.0,,NIL,0
159501,N41538,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,32.0,15.16,157,P,,A,32.0,N,NIL,0
496588,S76072,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,7,,,A,0.0,,NIL,0
558343,V8781,Insert Fine Notification,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,131.0,,15.16,142,P,,A,0.0,N,NIL,0
559656,V9286,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,131.0,,,142,,,A,0.0,,NIL,0
496582,S76070,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,7,,,A,0.0,,NIL,0
489871,S73298,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,158,,,A,0.0,,NIL,0
489923,S73316,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,158,,,A,0.0,,NIL,0
489688,S73225,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,32.0,,7,,,A,32.0,,NIL,0
491001,S73758,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,32.0,,7,,,A,32.0,,NIL,0
156700,N40280,Add penalty,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,65.5,,10.0,157,P,,A,0.0,N,NIL,0
488989,S72965,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,7,,,A,0.0,,NIL,0
489324,S73095,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,157,,,A,0.0,,NIL,0
163416,N43019,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,157,,,A,0.0,,NIL,0
87007,C14770,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,32.0,,171,,,C,32.0,,NIL,0
488996,S72967,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,155,,,A,0.0,,NIL,0
160151,N41800,Insert Fine Notification,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,15.16,157,P,,A,0.0,N,NIL,0
480324,S68531,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,65.6,32.8,6.71,7,P,,A,72.31,N,NIL,0
157926,N40764,Add penalty,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,65.5,,10.0,157,P,,A,0.0,N,NIL,0
489712,S73236,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,158,,,A,0.0,,NIL,0
164465,N43385,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,32.0,,157,,,A,32.0,,NIL,0
491029,S73769,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,65.0,,,158,,,A,0.0,,NIL,0
161947,N42486,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,32.0,,157,,,A,32.0,,NIL,0
489928,S73317,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,158,,,A,0.0,,NIL,0
496597,S76075,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,65.0,,,158,,,A,0.0,,NIL,0
489283,S73084,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,32.0,,7,,,A,32.0,,NIL,0
496577,S76068,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,7,,,A,0.0,,NIL,0
163411,N43018,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,157,,,A,0.0,,NIL,0
162780,N42786,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,32.0,,157,,,A,32.0,,NIL,0
489718,S73237,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,65.0,,,191,,,A,0.0,,NIL,0
491507,S73955,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,158,,,A,0.0,,NIL,0
496591,S76074,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,157,,,A,0.0,,NIL,0
164531,N43407,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,19.0,,,7,,,A,0.0,,NIL,0
462388,S60947,Insert Fine Notification,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,15.16,158,P,,A,0.0,N,NIL,0
490695,S73612,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,158,,,A,0.0,,NIL,0
491352,S73896,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,65.0,,,158,,,A,0.0,,NIL,0
559662,V9288,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,131.0,,,142,,,A,0.0,,NIL,0
496434,S76013,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,7,,,A,0.0,,NIL,0
496432,S76012,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,7,,,A,0.0,,NIL,0
488975,S72960,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,158,,,A,0.0,,NIL,0
490693,S73611,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,158,,,A,0.0,,NIL,0
490436,S73507,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,32.0,,157,,,A,32.0,,NIL,0
488982,S72962,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,7,,,A,0.0,,NIL,0
488980,S72961,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,158,,,A,0.0,,NIL,0
490690,S73609,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,158,,,A,0.0,,NIL,0
455353,S57479,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,47.16,10.0,158,,,A,47.16,,NIL,0
156560,N40227,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,42.0,10.0,157,,,A,42.0,,NIL,0
490190,S73411,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,32.0,,7,,,A,32.0,,NIL,0
485749,S71497,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,32.0,,7,,,A,32.0,,NIL,0
483831,S70594,Insert Date Appeal to Prefecture,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,13.0,43,P,,A,0.0,N,NIL,0
491244,S73850,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,158,,,A,0.0,,NIL,0
490244,S73428,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,65.0,,,158,,,A,0.0,,NIL,0
490239,S73427,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,65.0,,,158,,,A,0.0,,NIL,0
161726,N42415,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,31.0,,157,,,A,31.0,,NIL,0
496436,S76014,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,7,,,A,0.0,,NIL,0
163438,N43025,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,19.0,,,7,,,A,0.0,,NIL,0
490641,S73588,Create Fine,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,,,158,,,A,0.0,,NIL,0
468907,S63587,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,65.6,32.78,6.71,157,P,,A,72.31,N,NIL,0
161458,N42320,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,32.0,,157,,,A,32.0,,NIL,0
159356,N41469,Payment,2002/07/01 00:00:00.000,2002/07/01 00:00:00.000,32.0,42.0,10.0,157,,,A,42.0,,NIL,0
490075,S73366,Create Fine,2002/07/02 00:00:00.000,2002/07/02 00:00:00.000,32.0,,,7,,,A,0.0,,NIL,0
159590,N41578,Add penalty,2002/07/02 00:00:00.000,2002/07/02 00:00:00.000,65.5,32.0,10.0,157,P,,A,32.0,N,NIL,0
156670,N40272,Add penalty,2002/07/02 00:00:00.000,2002/07/02 00:00:00.000,39.0,,10.0,7,P,,A,0.0,N,NIL,0
496614,S76080,Create Fine,2002/07/02 00:00:00.000,2002/07/02 00:00:00.000,32.0,,,7,,,M,0.0,,NIL,0
147035,N36160,Add penalty,2002/07/02 00:00:00.000,2002/07/02 00:00:00.000,65.5,,25.0,157,P,,A,0.0,N,NIL,0
