,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
203619,N62756,Insert Fine Notification,2005/01/01 00:00:00.000,2005/01/01 00:00:00.000,33.6,,16.6,157,P,,A,0.0,P,NIL,0
215327,N69421,Create Fine,2005/01/02 00:00:00.000,2005/01/02 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
215341,N69433,Create Fine,2005/01/02 00:00:00.000,2005/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
215333,N69426,Create Fine,2005/01/02 00:00:00.000,2005/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
215339,N69431,Create Fine,2005/01/02 00:00:00.000,2005/01/02 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
215331,N69424,Create Fine,2005/01/02 00:00:00.000,2005/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
215337,N69430,Create Fine,2005/01/02 00:00:00.000,2005/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
215151,N69208,Create Fine,2005/01/02 00:00:00.000,2005/01/02 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
215152,N69208,Payment,2005/01/02 00:00:00.000,2005/01/02 00:00:00.000,33.6,35.0,,157,,,A,35.0,,NIL,0
90824,C17483,Add penalty,2005/01/02 00:00:00.000,2005/01/02 00:00:00.000,40.95,,0.0,180,P,,C,0.0,C,NIL,0
215153,N69211,Create Fine,2005/01/02 00:00:00.000,2005/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
215155,N69212,Create Fine,2005/01/02 00:00:00.000,2005/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
215157,N69215,Create Fine,2005/01/02 00:00:00.000,2005/01/02 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
216261,N70055,Create Fine,2005/01/02 00:00:00.000,2005/01/02 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
215335,N69428,Create Fine,2005/01/02 00:00:00.000,2005/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
90829,C17484,Add penalty,2005/01/02 00:00:00.000,2005/01/02 00:00:00.000,275.1,,0.0,80,P,,C,0.0,C,NIL,0
215302,N69336,Create Fine,2005/01/02 00:00:00.000,2005/01/02 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
215329,N69423,Create Fine,2005/01/02 00:00:00.000,2005/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
532037,S98823,Insert Fine Notification,2005/01/03 00:00:00.000,2005/01/03 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
528925,S96827,Insert Fine Notification,2005/01/03 00:00:00.000,2005/01/03 00:00:00.000,33.6,,11.0,158,P,,A,0.0,P,NIL,0
202282,N62268,Insert Fine Notification,2005/01/03 00:00:00.000,2005/01/03 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
202035,N62178,Insert Fine Notification,2005/01/03 00:00:00.000,2005/01/03 00:00:00.000,33.6,,16.6,157,P,,A,0.0,P,NIL,0
203146,N62583,Insert Fine Notification,2005/01/03 00:00:00.000,2005/01/03 00:00:00.000,33.6,,16.6,157,P,,A,0.0,P,NIL,0
194319,N58866,Insert Fine Notification,2005/01/03 00:00:00.000,2005/01/03 00:00:00.000,19.95,,11.0,7,P,,A,0.0,P,NIL,0
202112,N62206,Insert Fine Notification,2005/01/03 00:00:00.000,2005/01/03 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
201998,N62159,Insert Fine Notification,2005/01/03 00:00:00.000,2005/01/03 00:00:00.000,33.6,,16.6,157,P,,A,0.0,P,NIL,0
203032,N62534,Insert Fine Notification,2005/01/03 00:00:00.000,2005/01/03 00:00:00.000,33.6,,16.6,157,P,,A,0.0,P,NIL,0
204246,N63052,Insert Fine Notification,2005/01/03 00:00:00.000,2005/01/03 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
202135,N62211,Insert Fine Notification,2005/01/03 00:00:00.000,2005/01/03 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
202140,N62212,Insert Fine Notification,2005/01/03 00:00:00.000,2005/01/03 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
201584,N61987,Insert Fine Notification,2005/01/03 00:00:00.000,2005/01/03 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
198685,N60749,Insert Fine Notification,2005/01/03 00:00:00.000,2005/01/03 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
202912,N62481,Insert Fine Notification,2005/01/03 00:00:00.000,2005/01/03 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
200265,N61427,Insert Fine Notification,2005/01/03 00:00:00.000,2005/01/03 00:00:00.000,33.6,,16.6,157,P,,A,0.0,P,NIL,0
528827,S96775,Insert Fine Notification,2005/01/03 00:00:00.000,2005/01/03 00:00:00.000,68.25,,11.0,158,P,,A,0.0,P,NIL,0
202226,N62245,Insert Fine Notification,2005/01/03 00:00:00.000,2005/01/03 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
