,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
254216,N91322,Create Fine,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
253912,N90960,Create Fine,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
232868,N79675,Payment,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,35.0,35.0,11.0,157,P,,A,35.0,P,NIL,0
204035,N62973,Payment,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,68.77,79.77,11.0,157,P,,A,79.77,P,NIL,0
208688,N65790,Payment,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,68.77,79.77,11.0,157,P,,A,79.77,P,NIL,0
253909,N90954,Payment,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,21.0,21.0,,7,,,A,21.0,,NIL,0
253908,N90954,Create Fine,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,21.0,,,7,,,A,0.0,,NIL,0
254203,N91289,Payment,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
253634,N90766,Payment,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
254214,N91321,Create Fine,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
254213,N91311,Payment,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
252780,N89730,Payment,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
253914,N90963,Create Fine,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
254191,N91261,Payment,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
253910,N90959,Create Fine,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
289331,S106714,Insert Date Appeal to Prefecture,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,35.0,,22.0,7,P,,A,0.0,P,NIL,0
531532,S98502,Payment,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,68.77,85.37,16.6,158,P,,A,85.37,P,NIL,0
254429,N91512,Payment,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
254065,N91143,Payment,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
253964,N91028,Create Fine,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
253965,N91028,Payment,2006/02/01 00:00:00.000,2006/02/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
