,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
547677,V4475,Add penalty,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,250.38,,6.46,142,P,,A,0.0,N,NIL,0
116678,N24925,Insert Fine Notification,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,31.3,,6.46,157,P,,A,0.0,N,NIL,0
452720,S56373,Create Fine,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
125579,N28094,Create Fine,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
448280,S54391,Payment,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,62.59,62.59,,158,,,A,62.59,,NIL,0
452984,S56507,Payment,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,62.59,62.59,,158,,,A,62.59,,NIL,0
434879,S47972,Send Fine,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,18.78,,6.46,181,,,A,0.0,,NIL,0
446890,S53787,Payment,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,31.3,31.3,,157,,,A,31.3,,NIL,0
116756,N24958,Insert Fine Notification,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,31.3,,6.46,157,P,,A,0.0,N,NIL,0
449599,S54960,Payment,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,62.59,62.59,,158,,,A,62.59,,NIL,0
125574,N28093,Create Fine,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,62.59,,,158,,,A,0.0,,NIL,0
106714,N18747,Insert Fine Notification,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,31.3,,16.37,157,P,,A,0.0,N,NIL,0
438020,S49990,Add penalty,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,62.59,,6.46,7,P,,A,0.0,N,NIL,0
452905,S56454,Payment,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,31.3,31.3,,7,,,A,31.3,,NIL,0
452166,S56160,Create Fine,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
441400,S51414,Create Fine,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
126079,N28284,Create Fine,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
452722,S56375,Create Fine,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
549428,V5134,Payment,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,125.19,131.64,11.41,142,P,,A,131.64,N,NIL,0
125589,N28096,Create Fine,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
116431,N24842,Insert Fine Notification,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,18.78,,6.46,7,P,,A,0.0,N,NIL,0
448271,S54388,Payment,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,62.59,62.59,,158,,,A,62.59,,NIL,0
448626,S54534,Create Fine,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
435532,S48475,Insert Fine Notification,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,31.3,,16.37,7,P,,A,0.0,N,NIL,0
125584,N28095,Create Fine,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
125603,N28102,Create Fine,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,18.78,,,7,,,A,0.0,,NIL,0
125613,N28104,Create Fine,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,18.78,,,7,,,A,0.0,,NIL,0
452671,S56357,Payment,2000/08/01 00:00:00.000,2000/08/01 00:00:00.000,31.3,31.3,,158,,,A,31.3,,NIL,0
