,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
229221,N77662,Payment,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,71.5,35.0,11.0,157,P,,A,35.0,P,NIL,0
248264,N87469,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
252187,N89418,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
252192,N89421,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
290442,S107409,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,158,,,A,0.0,,NIL,0
248257,N87467,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
248256,N87465,Payment,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
233615,N80245,Payment,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,71.5,49.25,14.25,157,P,,A,49.25,P,NIL,0
222905,N73701,Payment,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,71.5,3.25,14.25,157,P,,A,49.25,P,NIL,0
289642,S106872,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
248262,N87468,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
252185,N89417,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
251812,N89253,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
252174,N89415,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
527354,S96003,Payment,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,68.77,79.77,11.0,158,P,,A,79.77,P,NIL,0
245979,N86326,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245981,N86328,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245982,N86328,Payment,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
245983,N86329,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245989,N86330,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245991,N86331,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245993,N86333,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
223995,N74208,Send Appeal to Prefecture,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,42.5,,11.0,7,P,,A,0.0,P,NIL,0
245995,N86334,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
245997,N86340,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
246002,N86341,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
246007,N86342,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,21.0,,,7,,,A,0.0,,NIL,0
246009,N86343,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
513028,S85870,Payment,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,68.77,85.37,16.6,157,P,,A,85.37,N,NIL,0
246011,N86344,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
528066,S96344,Payment,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,68.77,79.77,11.0,157,P,,A,79.77,P,NIL,0
251327,N89021,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
252161,N89405,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
252163,N89406,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
252168,N89407,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
251322,N89020,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
252170,N89409,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
291578,S108031,Payment,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,35.0,,158,,,A,35.0,,NIL,0
252171,N89409,Payment,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
252172,N89414,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
246013,N86345,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
252179,N89416,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
233724,N80332,Insert Date Appeal to Prefecture,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,71.5,,11.0,157,P,,A,0.0,P,NIL,0
245977,N86325,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
292843,S108738,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,158,,,A,0.0,,NIL,0
250127,N88400,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
249408,N88032,Payment,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
245851,N86270,Payment,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
293103,S108926,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,71.0,,,158,,,A,0.0,,NIL,0
532320,S98997,Payment,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,71.5,36.5,11.0,7,P,,A,82.5,P,NIL,0
248528,N87592,Payment,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
250249,N88456,Payment,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
238433,N82776,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,21.0,,,7,,,A,0.0,,NIL,0
516035,S87730,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
292658,S108642,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
227333,N76841,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,21.0,,,7,,,A,0.0,,NIL,0
291811,S108155,Payment,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,21.0,21.0,,181,,,A,21.0,,NIL,0
292653,S108641,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
249841,N88260,Payment,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
291590,S108041,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,71.0,,,158,,,A,0.0,,NIL,2
251810,N89252,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
291588,S108040,Create Fine,2005/12/01 00:00:00.000,2005/12/01 00:00:00.000,35.0,,,158,,,A,0.0,,NIL,0
233360,N80032,Send Fine,2005/12/02 00:00:00.000,2005/12/02 00:00:00.000,35.0,,14.25,157,,,A,0.0,,NIL,0
284099,S103393,Send Fine,2005/12/02 00:00:00.000,2005/12/02 00:00:00.000,35.0,,14.25,7,,,A,0.0,,NIL,0
287604,S105723,Send Fine,2005/12/02 00:00:00.000,2005/12/02 00:00:00.000,35.0,,11.0,7,,,A,0.0,,NIL,0
234404,N80881,Send Fine,2005/12/02 00:00:00.000,2005/12/02 00:00:00.000,35.0,,11.0,157,,,A,0.0,,NIL,0
282131,S101576,Send Fine,2005/12/02 00:00:00.000,2005/12/02 00:00:00.000,35.0,,11.0,7,,,A,0.0,,NIL,0
