,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
25344,A21914,Add penalty,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,74.0,,13.0,157,P,,A,0.0,P,NIL,0
26668,A22584,Add penalty,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,74.0,,13.0,157,P,,A,0.0,P,NIL,0
91213,C17740,Insert Fine Notification,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,185.5,,0.0,193,P,,A,0.0,,NIL,0
10731,A15064,Payment,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,74.0,98.0,26.0,157,P,,A,98.0,P,NIL,0
317330,S124203,Create Fine,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,36.0,,,7,,,A,0.0,,NIL,0
27622,A23073,Add penalty,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,74.0,,13.0,157,P,,A,0.0,P,NIL,0
35883,A27220,Create Fine,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
317336,S124204,Create Fine,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,36.0,,,7,,,A,0.0,,NIL,0
30754,A24710,Create Fine,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
91218,C17741,Insert Fine Notification,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,36.0,,0.0,149,P,,A,0.0,,NIL,3
22026,A20382,Payment,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,74.0,38.0,13.0,7,P,,A,87.0,P,NIL,0
91217,C17741,Send Fine,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,36.0,,0.0,149,,,A,0.0,,NIL,3
35893,A27222,Create Fine,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
25785,A22128,Add penalty,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,74.0,,13.0,157,P,,A,0.0,P,NIL,0
317944,S124524,Payment,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,36.0,36.0,,158,,,A,36.0,,NIL,0
317337,S124204,Payment,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,36.0,36.0,,7,,,A,36.0,,NIL,0
318298,S124704,Payment,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,74.0,74.0,,158,,,A,74.0,,NIL,0
35899,A27223,Create Fine,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
20676,A19797,Add penalty,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,74.0,,13.0,157,P,,A,0.0,P,NIL,0
91212,C17740,Send Fine,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,185.5,,0.0,193,,,A,0.0,,NIL,0
21389,A20114,Add penalty,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,74.0,,13.0,157,P,,A,0.0,P,NIL,0
317785,S124423,Payment,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,36.0,36.0,,7,,,A,36.0,,NIL,0
38843,A28662,Create Fine,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
38838,A28659,Create Fine,2008/04/01 00:00:00.000,2008/04/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
