,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
77950,A8447,Payment,2007/03/01 00:00:00.000,2007/03/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
78728,A9044,Payment,2007/03/01 00:00:00.000,2007/03/01 00:00:00.000,22.0,22.0,,7,,,A,22.0,,NIL,0
80288,A9783,Payment,2007/03/01 00:00:00.000,2007/03/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
295966,S110984,Payment,2007/03/01 00:00:00.000,2007/03/01 00:00:00.000,71.5,11.0,11.0,7,P,,A,46.0,P,NIL,0
73892,A608,Add penalty,2007/03/01 00:00:00.000,2007/03/01 00:00:00.000,71.5,,11.0,157,P,,A,0.0,P,NIL,0
79953,A9636,Create Fine,2007/03/01 00:00:00.000,2007/03/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
79629,A9499,Create Fine,2007/03/01 00:00:00.000,2007/03/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
79943,A9633,Create Fine,2007/03/01 00:00:00.000,2007/03/01 00:00:00.000,74.0,,,158,,,A,0.0,,NIL,2
302383,S114708,Add penalty,2007/03/01 00:00:00.000,2007/03/01 00:00:00.000,71.5,,11.0,7,P,,A,0.0,P,NIL,0
306984,S118100,Create Fine,2007/03/01 00:00:00.000,2007/03/01 00:00:00.000,74.0,,,158,,,A,0.0,,NIL,0
303155,S115163,Add penalty,2007/03/01 00:00:00.000,2007/03/01 00:00:00.000,143.0,,11.0,158,P,,A,0.0,P,NIL,2
77709,A8309,Payment,2007/03/01 00:00:00.000,2007/03/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
77406,A8071,Create Fine,2007/03/01 00:00:00.000,2007/03/01 00:00:00.000,22.0,,,7,,,A,0.0,,NIL,0
79581,A9463,Payment,2007/03/01 00:00:00.000,2007/03/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
303047,S115081,Appeal to Judge,2007/03/01 00:00:00.000,2007/03/01 00:00:00.000,143.0,,11.0,158,P,0.0,C,0.0,P,G,0
