,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
110986,N22922,Insert Fine Notification,2000/05/01 00:00:00.000,2000/05/01 00:00:00.000,31.3,,6.46,157,P,,A,0.0,N,NIL,0
112074,N23284,Insert Fine Notification,2000/05/01 00:00:00.000,2000/05/01 00:00:00.000,31.3,,11.41,157,P,,A,0.0,N,NIL,0
107425,N21237,Add penalty,2000/05/01 00:00:00.000,2000/05/01 00:00:00.000,62.59,,6.46,157,P,,A,0.0,N,NIL,0
107300,N21196,Add penalty,2000/05/01 00:00:00.000,2000/05/01 00:00:00.000,62.59,,12.91,157,P,,A,0.0,N,NIL,0
436183,S48991,Insert Fine Notification,2000/05/01 00:00:00.000,2000/05/01 00:00:00.000,31.3,,11.62,158,P,,A,0.0,N,NIL,0
434702,S47903,Insert Fine Notification,2000/05/01 00:00:00.000,2000/05/01 00:00:00.000,62.59,,11.41,41,P,,A,0.0,N,NIL,0
111969,N23257,Insert Fine Notification,2000/05/01 00:00:00.000,2000/05/01 00:00:00.000,31.3,,11.41,157,P,,A,0.0,N,NIL,0
107306,N21197,Add penalty,2000/05/01 00:00:00.000,2000/05/01 00:00:00.000,62.59,37.75,11.41,157,P,,A,37.75,N,NIL,0
110873,N22879,Insert Fine Notification,2000/05/01 00:00:00.000,2000/05/01 00:00:00.000,31.3,,11.62,157,P,,A,0.0,N,NIL,0
107286,N21191,Add penalty,2000/05/01 00:00:00.000,2000/05/01 00:00:00.000,62.59,,6.46,157,P,,A,0.0,N,NIL,0
112776,N23517,Insert Fine Notification,2000/05/01 00:00:00.000,2000/05/01 00:00:00.000,31.3,,11.41,157,P,,A,0.0,N,NIL,0
112185,N23322,Insert Fine Notification,2000/05/02 00:00:00.000,2000/05/02 00:00:00.000,18.78,,6.46,7,P,,A,0.0,N,NIL,0
116027,N24712,Create Fine,2000/05/02 00:00:00.000,2000/05/02 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
112930,N23579,Insert Fine Notification,2000/05/02 00:00:00.000,2000/05/02 00:00:00.000,18.78,,6.46,7,P,,A,0.0,N,NIL,0
114878,N24327,Insert Fine Notification,2000/05/02 00:00:00.000,2000/05/02 00:00:00.000,37.56,,6.46,7,P,,A,0.0,N,NIL,0
117857,N25340,Create Fine,2000/05/02 00:00:00.000,2000/05/02 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
114988,N24363,Insert Fine Notification,2000/05/02 00:00:00.000,2000/05/02 00:00:00.000,18.78,,6.46,7,P,,A,0.0,N,NIL,0
436984,S49533,Create Fine,2000/05/02 00:00:00.000,2000/05/02 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
115016,N24373,Insert Fine Notification,2000/05/02 00:00:00.000,2000/05/02 00:00:00.000,31.3,,6.46,157,P,,A,0.0,N,NIL,0
437949,S49965,Create Fine,2000/05/02 00:00:00.000,2000/05/02 00:00:00.000,31.3,,,43,,,M,0.0,,NIL,0
114978,N24359,Insert Fine Notification,2000/05/02 00:00:00.000,2000/05/02 00:00:00.000,31.3,,11.41,157,P,,A,0.0,N,NIL,0
113442,N23777,Payment,2000/05/02 00:00:00.000,2000/05/02 00:00:00.000,31.3,31.3,,157,,,A,31.3,,NIL,0
81674,C11387,Send Fine,2000/05/02 00:00:00.000,2000/05/02 00:00:00.000,31.3,,0.0,171,,,C,0.0,,NIL,0
546683,V4095,Payment,2000/05/02 00:00:00.000,2000/05/02 00:00:00.000,125.19,131.64,11.41,142,P,,A,131.64,N,NIL,0
