,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
81194,C10958,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,125.19,,,80,,,A,0.0,,NIL,0
433204,S45104,Payment,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,31.3,,158,,,A,31.3,,NIL,0
114709,N24272,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
111347,N23051,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
112200,N23325,Payment,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,31.3,,157,,,A,31.3,,NIL,0
110212,N22661,Payment,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,31.3,,157,,,A,31.3,,NIL,0
435093,S48279,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,,,154,,,A,0.0,,NIL,0
435088,S48276,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
435083,S48275,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
435078,S48273,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
435076,S48272,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
114711,N24273,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
432480,S44794,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
432482,S44795,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
432487,S44796,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
114704,N24271,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
113014,N23608,Payment,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,31.3,,157,,,A,31.3,,NIL,0
111345,N23048,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
112336,N23374,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,18.78,,,7,,,A,0.0,,NIL,0
108739,N22055,Insert Fine Notification,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,,6.46,157,P,,A,0.0,N,NIL,0
113030,N23619,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
113062,N23629,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,37.56,,,7,,,A,0.0,,NIL,0
434452,S47817,Payment,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,31.3,,158,,,A,31.3,,NIL,0
113057,N23628,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,18.78,,,7,,,A,0.0,,NIL,0
430028,S41753,Payment,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,31.3,,7,,,A,31.3,,NIL,0
432559,S44830,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
434443,S47814,Payment,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,31.3,,158,,,A,31.3,,NIL,0
434425,S47801,Payment,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,31.3,,7,,,A,31.3,,NIL,0
432176,S44651,Payment,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,31.3,,158,,,A,31.3,,NIL,0
435528,S48474,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
436833,S49461,Payment,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,31.3,,158,,,A,31.3,,NIL,0
112299,N23361,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
112304,N23362,Create Fine,2000/03/01 00:00:00.000,2000/03/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
