,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
523913,S94211,Add penalty,2005/02/01 00:00:00.000,2005/02/01 00:00:00.000,68.77,44.6,16.6,158,P,,A,44.6,P,NIL,0
523162,S93769,Payment,2005/02/01 00:00:00.000,2005/02/01 00:00:00.000,68.77,44.6,11.0,7,P,,A,44.6,P,NIL,0
187749,N56119,Add penalty,2005/02/01 00:00:00.000,2005/02/01 00:00:00.000,68.77,44.6,16.6,157,P,,A,44.6,P,NIL,0
189079,N56687,Payment,2005/02/01 00:00:00.000,2005/02/01 00:00:00.000,68.77,33.6,11.0,157,P,,A,33.6,P,NIL,0
195358,N59344,Create Fine,2005/02/01 00:00:00.000,2005/02/01 00:00:00.000,21.0,,,7,,,A,0.0,,NIL,0
523013,S93648,Insert Date Appeal to Prefecture,2005/02/01 00:00:00.000,2005/02/01 00:00:00.000,68.77,,11.0,7,P,,A,0.0,P,NIL,0
217410,N70738,Create Fine,2005/02/01 00:00:00.000,2005/02/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
525346,S94966,Add penalty,2005/02/01 00:00:00.000,2005/02/01 00:00:00.000,68.77,,16.6,7,P,,A,0.0,P,NIL,0
217408,N70736,Create Fine,2005/02/01 00:00:00.000,2005/02/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
201922,N62135,Payment,2005/02/01 00:00:00.000,2005/02/01 00:00:00.000,33.6,33.6,11.0,157,P,,A,33.6,P,NIL,0
192069,N57913,Add penalty,2005/02/01 00:00:00.000,2005/02/01 00:00:00.000,68.77,,11.0,157,P,,A,0.0,P,NIL,0
522332,S92995,Add penalty,2005/02/01 00:00:00.000,2005/02/01 00:00:00.000,68.77,,16.0,7,P,,A,0.0,P,NIL,0
525070,S94841,Add penalty,2005/02/01 00:00:00.000,2005/02/01 00:00:00.000,68.77,,11.0,7,P,,A,0.0,P,NIL,0
514003,S86412,Add penalty,2005/02/01 00:00:00.000,2005/02/01 00:00:00.000,68.77,,16.0,7,P,,A,0.0,P,NIL,0
191485,N57712,Add penalty,2005/02/01 00:00:00.000,2005/02/01 00:00:00.000,68.77,,16.6,157,P,,A,0.0,P,NIL,0
