,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
519718,S90767,Create Fine,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,68.25,,,171,,,C,0.0,,NIL,0
521437,S92420,Payment,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,33.6,33.6,,7,,,A,33.6,,NIL,0
430596,S42881,Notify Result Appeal to Offender,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,68.77,,16.0,7,P,,A,0.0,N,NIL,0
521145,S92220,Create Fine,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
536351,V11249,Payment,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,275.1,48.52,16.0,142,P,,A,145.56,N,NIL,0
520414,S91466,Payment,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,33.6,33.6,,7,,,A,33.6,,NIL,0
514781,S86912,Payment,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,68.77,5.16,15.16,158,P,,A,48.76,N,NIL,0
180271,N49997,Payment,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,68.77,5.16,15.16,157,P,,A,48.76,N,NIL,0
521481,S92444,Create Fine,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,68.25,,,158,,,A,0.0,,NIL,0
521488,S92458,Payment,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,33.6,33.6,,158,,,A,33.6,,NIL,0
88660,C15878,Create Fine,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,33.6,,,180,,,A,0.0,,NIL,0
521150,S92221,Create Fine,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
520422,S91484,Payment,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,68.25,68.25,,158,,,A,68.25,,NIL,0
514803,S86922,Payment,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,68.77,5.16,15.16,158,P,,A,48.76,N,NIL,0
521713,S92607,Create Fine,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
537879,V11980,Notify Result Appeal to Offender,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,275.1,,16.0,142,P,,A,0.0,N,NIL,0
521362,S92363,Create Fine,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
521711,S92606,Create Fine,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
520851,S91936,Payment,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,33.6,33.6,,157,,,A,33.6,,NIL,0
537178,V11696,Payment,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,275.1,137.55,10.0,142,P,,A,285.1,N,NIL,0
536933,V11604,Notify Result Appeal to Offender,2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,275.1,,16.0,142,P,,A,0.0,N,NIL,0
521225,S92277,Create Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
521223,S92275,Create Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
508401,S82650,Payment,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,68.77,30.01,10.0,158,P,,A,78.77,N,NIL,0
180386,N50042,Payment,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,68.77,10.0,10.0,157,P,,A,43.6,N,NIL,0
521866,S92701,Create Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
511426,S84603,Payment,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,68.77,5.16,15.16,7,P,,A,48.76,N,NIL,0
521705,S92604,Payment,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,33.6,33.6,,158,,,A,33.6,,NIL,0
521642,S92561,Create Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
521790,S92658,Create Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
521788,S92656,Create Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
521649,S92566,Create Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
521224,S92275,Payment,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,33.6,33.6,,158,,,A,33.6,,NIL,0
521868,S92705,Create Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
507336,S81966,Payment,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,68.77,43.6,10.0,7,P,,A,43.6,N,NIL,0
520129,S91140,Create Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,68.25,,,171,,,C,0.0,,NIL,0
538209,V12113,Notify Result Appeal to Offender,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,275.1,,16.0,142,P,,A,0.0,N,NIL,0
517368,S88629,Payment,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,68.77,10.0,10.0,158,P,,A,43.6,N,NIL,0
520346,S91420,Create Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,68.25,,,158,,,C,0.0,,NIL,0
521783,S92655,Create Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,68.25,,,158,,,A,0.0,,NIL,0
521227,S92278,Create Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
520134,S91142,Create Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,68.25,,,171,,,C,0.0,,NIL,0
509928,S83614,Payment,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,33.6,33.6,,158,,,A,33.6,,NIL,0
521647,S92562,Create Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
520344,S91418,Create Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,33.6,,,141,,,C,0.0,,NIL,0
174630,N47634,Payment,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,68.77,35.17,10.0,157,P,,A,78.77,N,NIL,0
539417,V12554,Payment,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,275.1,142.71,15.16,142,P,,A,290.26,N,NIL,0
88694,C15903,Create Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,68.25,,,171,,,C,0.0,,NIL,0
88695,C15903,Send Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,68.25,,0.0,171,,,C,0.0,,NIL,0
520972,S92038,Create Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,68.25,,,158,,,A,0.0,,NIL,0
88696,C15903,Insert Fine Notification,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,68.25,,0.0,171,P,,C,0.0,,NIL,0
521869,S92705,Payment,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,33.6,33.6,,158,,,A,33.6,,NIL,0
521872,S92708,Create Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
521480,S92442,Payment,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,68.25,68.25,,158,,,A,68.25,,NIL,0
520977,S92039,Create Fine,2004/03/02 00:00:00.000,2004/03/02 00:00:00.000,33.6,,,158,,,A,0.0,,NIL,0
