,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
50258,A34426,Create Fine,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
95156,C19781,Send Fine,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,148.0,,0.0,80,,,A,0.0,,NIL,0
32001,A25376,Insert Fine Notification,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,,13.0,157,P,,A,0.0,P,NIL,0
323058,S127181,Payment,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
321405,S126332,Payment,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
37562,A28034,Insert Fine Notification,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,,13.0,157,P,,A,0.0,P,NIL,0
42533,A30564,Create Fine,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
37622,A28070,Insert Fine Notification,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,22.0,,13.0,7,P,,A,0.0,P,NIL,0
36755,A27641,Insert Fine Notification,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,,13.0,157,P,,A,0.0,P,NIL,0
317039,S124043,Payment,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,36.0,,158,,,A,36.0,,NIL,0
40992,A29728,Insert Fine Notification,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,,13.0,157,P,,A,0.0,P,NIL,0
42528,A30563,Create Fine,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
11431,A15349,Create Fine,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,22.0,,,7,,,A,0.0,,NIL,0
42523,A30562,Create Fine,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
43164,A30917,Payment,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
317947,S124527,Insert Fine Notification,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,74.0,,13.0,158,P,,A,0.0,P,NIL,0
37503,A28011,Insert Fine Notification,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,,13.0,157,P,,A,0.0,P,NIL,0
313704,S122137,Payment,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,36.0,,7,,,A,36.0,,NIL,0
48172,A33428,Create Fine,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
50263,A34429,Create Fine,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
49116,A33894,Create Fine,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
319237,S125173,Insert Fine Notification,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,74.0,,13.0,158,P,,A,0.0,P,NIL,0
32355,A25534,Insert Fine Notification,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,,13.0,157,P,,A,0.0,P,NIL,0
32379,A25550,Insert Fine Notification,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,,13.0,157,P,,A,0.0,P,NIL,0
32297,A25503,Insert Fine Notification,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,,13.0,157,P,,A,0.0,P,NIL,0
49144,A33905,Create Fine,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
320609,S125923,Payment,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,36.0,,7,,,A,36.0,,NIL,0
37912,A28193,Insert Fine Notification,2008/08/01 00:00:00.000,2008/08/01 00:00:00.000,36.0,,13.0,157,P,,A,0.0,P,NIL,0
