,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
86194,C14307,Insert Fine Notification,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,131.0,,0.0,80,P,,A,0.0,N,NIL,0
165137,N43596,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,,,157,,,A,0.0,,NIL,0
494164,S75070,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,,,158,,,A,0.0,,NIL,0
165163,N43606,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,19.0,,,7,,,A,0.0,,NIL,0
494161,S75069,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,,,7,,,A,0.0,,NIL,0
560445,V9607,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,131.0,,,142,,,M,0.0,,NIL,0
494159,S75068,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,,,7,,,A,0.0,,NIL,0
560382,V9583,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,,,142,,,A,0.0,,NIL,0
166330,N44048,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,,,157,,,A,0.0,,NIL,0
166325,N44047,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,,,158,,,A,0.0,,NIL,0
560425,V9596,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,131.0,,,142,,,A,0.0,,NIL,0
560387,V9584,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,131.0,,,142,,,A,0.0,,NIL,0
560407,V9588,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,,,142,,,A,0.0,,NIL,0
488635,S72803,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,,,155,,,A,0.0,,NIL,0
87046,C14781,Payment,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,39.0,19.0,0.0,180,C,,C,19.0,N,NIL,0
86192,C14307,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,131.0,,,80,,,A,0.0,,NIL,0
494701,S75304,Payment,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,32.0,,7,,,A,32.0,,NIL,0
159745,N41640,Payment,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,42.0,10.0,157,,,A,42.0,,NIL,0
560430,V9597,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,,,142,,,C,0.0,,NIL,0
163050,N42877,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,,,157,,,A,0.0,,NIL,0
154103,N39201,Add penalty,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,65.6,,15.16,157,P,,A,0.0,N,NIL,0
560377,V9582,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,131.0,,,142,,,M,0.0,,NIL,0
163048,N42876,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,,,157,,,A,0.0,,NIL,0
495773,S75753,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,,,7,,,A,0.0,,NIL,0
560392,V9585,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,,,142,,,A,0.0,,NIL,0
560439,V9604,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,131.0,,,142,,,A,0.0,,NIL,0
560402,V9587,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,,,142,,,A,0.0,,NIL,0
492106,S74190,Payment,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,32.0,,7,,,A,32.0,,NIL,0
493327,S74705,Payment,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,32.0,,157,,,A,32.0,,NIL,0
495768,S75752,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,65.0,,,41,,,A,0.0,,NIL,0
165139,N43597,Create Fine,2002/08/01 00:00:00.000,2002/08/01 00:00:00.000,32.0,,,157,,,A,0.0,,NIL,0
