,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
320292,S125765,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,7,,,A,36.0,,NIL,0
42160,A30334,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
46352,A32559,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
46364,A32562,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
46342,A32557,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,22.0,,,7,,,A,0.0,,NIL,0
42161,A30337,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
42163,A30338,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
317866,S124482,Add penalty,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,148.0,,13.0,158,P,,A,0.0,P,NIL,2
22379,A20522,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,74.0,49.0,13.0,157,P,,A,49.0,P,NIL,0
319926,S125555,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,7,,,A,36.0,,NIL,0
22137,A20425,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,7,,,A,36.0,,NIL,0
46347,A32558,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
45764,A32269,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
46266,A32519,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
46371,A32564,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
46264,A32518,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
317586,S124314,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,7,,,A,36.0,,NIL,0
95046,C19724,Add penalty,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,74.0,,0.0,180,P,,A,0.0,C,NIL,0
46252,A32509,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
301483,S114197,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,74.0,,,158,,,A,0.0,,NIL,0
44363,A31553,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
46376,A32565,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
46369,A32563,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,22.0,,,7,,,A,0.0,,NIL,0
318676,S124900,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,7,,,A,36.0,,NIL,0
301485,S114200,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,74.0,,,158,,,A,0.0,,NIL,0
316281,S123559,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,7,,,A,0.0,,NIL,0
46378,A32567,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
22185,A20441,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
46175,A32465,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
33997,A26335,Add penalty,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,74.0,,13.0,157,P,,A,0.0,P,NIL,0
46383,A32569,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
319772,S125472,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,158,,,A,36.0,,NIL,0
46174,A32465,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
46169,A32464,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
45843,A32310,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
46164,A32462,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
42369,A30481,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
46159,A32461,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
319635,S125400,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,7,,,A,0.0,,NIL,0
46335,A32552,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
46337,A32556,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
44816,A31783,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
46362,A32560,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
317004,S124027,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
319630,S125397,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,7,,,A,0.0,,NIL,0
39739,A29134,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
319856,S125521,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,7,,,A,36.0,,NIL,0
43308,A31039,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,157,,,A,36.0,,NIL,0
35289,A26922,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
317128,S124085,Add penalty,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,74.0,,13.0,157,P,,A,0.0,P,NIL,0
47387,A33034,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,22.0,,,7,,,A,0.0,,NIL,0
314799,S122725,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,7,,,A,36.0,,NIL,0
39725,A29129,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,7,,,A,36.0,,NIL,0
39723,A29128,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,36.0,,7,,,A,36.0,,NIL,0
317000,S124024,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
317002,S124026,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
25181,A21826,Receive Result Appeal from Prefecture,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,74.0,,26.0,157,P,,A,0.0,P,NIL,0
35294,A26923,Create Fine,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,36.0,,,157,,,A,0.0,,NIL,0
319836,S125512,Payment,2008/07/01 00:00:00.000,2008/07/01 00:00:00.000,74.0,74.0,,158,,,A,74.0,,NIL,0
