,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
343572,S138532,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
343189,S138364,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,78.0,,13.5,158,P,,A,0.0,P,NIL,0
71097,A45755,Payment,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,38.0,,157,,,A,38.0,,NIL,0
343643,S138563,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,7,P,,A,0.0,P,NIL,0
91355,C17823,Create Fine,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,155.0,,,20,,,A,0.0,,NIL,0
343905,S138721,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,158,P,,A,0.0,P,NIL,0
338268,S135767,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,7,P,,A,0.0,P,NIL,0
343411,S138468,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
343589,S138536,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,7,P,,A,0.0,P,NIL,0
342992,S138249,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,7,P,,A,0.0,P,NIL,0
91356,C17823,Send Fine,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,155.0,,0.0,20,,,A,0.0,,NIL,0
343851,S138658,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
343705,S138589,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,7,P,,A,0.0,P,NIL,0
71738,A46266,Payment,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,38.0,,157,,,A,38.0,,NIL,0
72074,A46673,Payment,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,23.0,23.0,,7,,,A,23.0,,NIL,0
91362,C17824,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,155.0,,0.0,20,P,,A,0.0,C,NIL,0
71743,A46269,Create Fine,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
342592,S138070,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,78.0,,13.5,158,P,,A,0.0,P,NIL,0
343594,S138537,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,23.0,,13.5,181,P,,A,0.0,P,NIL,0
338113,S135684,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,7,P,,A,0.0,P,NIL,0
343689,S138584,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
91351,C17821,Send Fine,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,155.0,,0.0,20,,,A,0.0,,NIL,0
343605,S138544,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,158,P,,A,0.0,P,NIL,0
342735,S138143,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,7,P,,A,0.0,P,NIL,0
91360,C17824,Create Fine,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,155.0,,,20,,,A,0.0,,NIL,0
91352,C17821,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,155.0,,0.0,20,P,,A,0.0,C,NIL,0
343563,S138529,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,158,P,,A,0.0,P,NIL,0
343556,S138526,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,158,P,,A,0.0,P,NIL,0
343306,S138419,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,7,P,,A,0.0,P,NIL,0
72056,A46662,Payment,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,38.0,,157,,,A,38.0,,NIL,0
72060,A46664,Payment,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,38.0,,157,,,A,38.0,,NIL,0
343177,S138360,Insert Date Appeal to Prefecture,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,74.0,,13.5,7,P,,M,0.0,P,NIL,0
342950,S138226,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,7,P,,A,0.0,P,NIL,0
71750,A46272,Create Fine,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
343699,S138587,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,78.0,,13.5,158,P,,A,0.0,P,NIL,2
338567,S135948,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,19.1,157,P,,A,0.0,P,NIL,0
72058,A46663,Payment,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,38.0,,157,,,A,38.0,,NIL,0
71045,A45601,Payment,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,38.0,,157,,,A,38.0,,NIL,0
91361,C17824,Send Fine,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,155.0,,0.0,20,,,A,0.0,,NIL,0
91357,C17823,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,155.0,,0.0,20,P,,A,0.0,C,NIL,0
91350,C17821,Create Fine,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,155.0,,,20,,,A,0.0,,NIL,0
343737,S138605,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,78.0,,13.5,158,P,,A,0.0,P,NIL,0
71748,A46271,Create Fine,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
343632,S138557,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,78.0,,13.5,158,P,,A,0.0,P,NIL,0
343416,S138469,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,78.0,,13.5,158,P,,A,0.0,P,NIL,2
344911,S139186,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,7,P,,A,0.0,P,NIL,0
65478,A42777,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
35288,A26921,Payment,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,74.0,87.5,13.5,157,P,,A,87.5,P,NIL,0
351217,S142557,Payment,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,38.0,,158,,,A,38.0,,NIL,0
65826,A42944,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
544313,V18375,Appeal to Judge,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,370.0,,13.5,142,P,0.0,M,0.0,P,NIL,10
352447,S143222,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,26.0,158,P,,A,0.0,P,NIL,0
61390,A40640,Payment,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,77.5,51.5,13.5,157,P,,A,51.5,P,NIL,0
96793,C20814,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,74.0,,13.5,172,P,,A,0.0,P,NIL,5
323719,S127559,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,158,P,,A,0.0,P,NIL,0
341425,S137493,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,7,P,,A,0.0,P,NIL,0
354257,S144240,Create Fine,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
59668,A39723,Payment,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,46.0,36.5,13.5,7,P,,A,36.5,P,NIL,0
68200,A44158,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
61104,A40486,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
68155,A44138,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
68144,A44133,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
63789,A41896,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
342134,S137851,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,78.0,,13.5,158,P,,A,0.0,P,NIL,0
341383,S137474,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,78.0,,13.5,158,P,,A,0.0,P,NIL,0
39544,A29045,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,19.1,157,P,,A,0.0,P,NIL,0
346929,S140301,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,78.0,,13.5,158,P,,A,0.0,P,NIL,0
63221,A41577,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
345376,S139503,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,78.0,,13.5,158,P,,A,0.0,P,NIL,0
345383,S139514,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,146,P,,M,0.0,P,NIL,2
343912,S138724,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,158,P,,A,0.0,P,NIL,0
65485,A42780,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
65494,A42783,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
339550,S136491,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,19.1,158,P,,A,0.0,P,NIL,0
62166,A41082,Payment,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,77.5,51.5,13.5,157,P,,A,51.5,P,NIL,0
69388,A44758,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,23.0,,13.5,7,P,,A,0.0,P,NIL,0
342231,S137898,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,23.0,,13.5,181,P,,A,0.0,P,NIL,0
41172,A29819,Create Fine,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
66839,A43463,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
342224,S137893,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,78.0,,13.5,158,P,,A,0.0,P,NIL,0
330313,S131195,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,7,P,,A,0.0,P,NIL,0
512494,S85327,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,7,P,,A,0.0,P,NIL,0
346707,S140201,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
346804,S140253,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
68048,A44062,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,23.0,,13.5,7,P,,A,0.0,P,NIL,0
65473,A42775,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
66078,A43122,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,23.0,,13.5,7,P,,A,0.0,P,NIL,0
65205,A42648,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
66255,A43199,Insert Fine Notification,2009/10/01 00:00:00.000,2009/10/01 00:00:00.000,38.0,,13.5,157,P,,A,0.0,P,NIL,0
