,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
62624,A41292,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
329583,S130753,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
62823,A41387,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
62631,A41296,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
338819,S136075,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,7,,,M,0.0,,NIL,0
61306,A40594,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
324891,S128248,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
324893,S128250,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
329581,S130752,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
62626,A41294,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
64565,A42331,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
62830,A41390,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
60749,A40319,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
60742,A40317,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
59533,A39660,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
59529,A39659,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
59524,A39658,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
59518,A39656,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
59516,A39655,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
58832,A39312,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,23.0,,,7,,,A,0.0,,NIL,0
96286,C20497,Add penalty,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,779.5,,0.0,23,P,,A,0.0,C,NIL,0
96291,C20498,Add penalty,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,779.5,,0.0,23,P,,A,0.0,C,NIL,0
96296,C20499,Add penalty,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,779.5,,0.0,23,P,,A,0.0,C,NIL,0
62617,A41289,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
62825,A41389,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
341193,S137374,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,158,,,A,0.0,,NIL,0
96301,C20502,Add penalty,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,779.5,,0.0,180,P,,A,0.0,C,NIL,0
62622,A41290,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,23.0,,,7,,,A,0.0,,NIL,0
64567,A42332,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
60744,A40318,Create Fine,2009/05/01 00:00:00.000,2009/05/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
338826,S136077,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
338821,S136076,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,78.0,,,158,,,A,0.0,,NIL,0
337456,S135366,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
339694,S136557,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
339696,S136558,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,158,,,A,0.0,,NIL,0
337458,S135367,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
332643,S132734,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,158,,,A,0.0,,NIL,0
62633,A41298,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
331558,S131895,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,78.0,,,158,,,A,0.0,,NIL,0
337460,S135368,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
337465,S135369,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
337638,S135452,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
62837,A41393,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
338754,S136041,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,158,,,A,0.0,,NIL,0
54089,A36496,Add penalty,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,74.0,,13.5,157,P,,A,0.0,P,NIL,0
62117,A41062,Payment,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,38.0,,157,,,A,38.0,,NIL,0
338833,S136080,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
337640,S135453,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
339689,S136555,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
338764,S136050,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
339262,S136353,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
332641,S132733,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,158,,,A,0.0,,NIL,0
332639,S132732,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,74.0,,,171,,,M,0.0,,NIL,0
332634,S132731,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
338429,S135858,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
60754,A40323,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
338436,S135861,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
338831,S136079,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
338438,S135863,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,158,,,A,0.0,,NIL,0
338440,S135864,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
332632,S132729,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
339682,S136552,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
339684,S136553,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
332630,S132728,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
327016,S129337,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,78.0,,,158,,,A,0.0,,NIL,0
339267,S136354,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
336926,S135094,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
337633,S135451,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
332745,S132783,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
337466,S135369,Payment,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,38.0,,7,,,A,38.0,,NIL,0
336594,S134905,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
337239,S135249,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
336922,S135090,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
329136,S130499,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
51912,A35264,Payment,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,74.0,38.0,13.5,157,P,,A,87.5,P,NIL,0
336924,S135091,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
64516,A42301,Payment,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,38.0,,157,,,A,38.0,,NIL,0
337241,S135250,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
59688,A39735,Payment,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,23.0,23.0,,7,,,A,23.0,,NIL,0
325715,S128646,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
338570,S135952,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,78.0,,,158,,,A,0.0,,NIL,2
338575,S135955,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
329141,S130500,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
62635,A41299,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
339876,S136651,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,158,,,A,0.0,,NIL,0
338579,S135957,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
326936,S129287,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
339878,S136652,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,158,,,A,0.0,,NIL,0
326938,S129288,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
338577,S135956,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
338759,S136049,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
62832,A41392,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
339272,S136356,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
326070,S128840,Payment,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,74.0,38.0,13.5,7,P,,A,87.5,P,NIL,0
61308,A40596,Create Fine,2009/05/02 00:00:00.000,2009/05/02 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
338943,S136148,Create Fine,2009/05/03 00:00:00.000,2009/05/03 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
