,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
429367,S38735,Create Fine,2000/01/01 00:00:00.000,2000/01/01 00:00:00.000,62.59,,,158,,,A,0.0,,NIL,0
431898,S44306,Create Fine,2000/01/02 00:00:00.000,2000/01/02 00:00:00.000,62.59,,,158,,,A,0.0,,NIL,0
436195,S49055,Create Fine,2000/01/02 00:00:00.000,2000/01/02 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
436201,S49056,Create Fine,2000/01/02 00:00:00.000,2000/01/02 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
436206,S49057,Create Fine,2000/01/02 00:00:00.000,2000/01/02 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
109216,N22272,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,18.78,,,7,,,A,0.0,,NIL,0
434410,S47793,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
434405,S47792,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,62.59,,,158,,,A,0.0,,NIL,0
435626,S48561,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
431977,S44572,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
431971,S44571,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
107328,N21207,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,18.78,,,7,,,A,0.0,,NIL,0
109201,N22265,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
428818,S37635,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,62.59,,,158,,,A,0.0,,@,0
436676,S49387,Payment,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,31.3,,158,,,A,31.3,,NIL,0
436675,S49387,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
436670,S49386,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,62.59,,,158,,,A,0.0,,NIL,0
108608,N22010,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
108611,N22011,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
108616,N22015,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
108623,N22019,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
109221,N22273,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,18.78,,,7,,,A,0.0,,NIL,0
428823,S37636,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,62.59,,,158,,,A,0.0,,NIL,0
108618,N22018,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
428813,S37634,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
107283,N21191,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
107288,N21192,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
107293,N21196,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
107302,N21197,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
109521,N22415,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,18.78,,,7,,,A,0.0,,NIL,0
436216,S49065,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,62.59,,,158,,,A,0.0,,NIL,0
107308,N21198,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
107278,N21190,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
107313,N21200,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
109478,N22401,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
109473,N22400,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
109468,N22399,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
109463,N22398,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
109458,N22397,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
109452,N22396,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
109447,N22394,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
109442,N22391,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
436211,S49063,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
109516,N22414,Create Fine,2000/01/03 00:00:00.000,2000/01/03 00:00:00.000,18.78,,,7,,,A,0.0,,NIL,0
107472,N21265,Create Fine,2000/01/04 00:00:00.000,2000/01/04 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
107484,N21269,Create Fine,2000/01/04 00:00:00.000,2000/01/04 00:00:00.000,62.59,,,158,,,A,0.0,,NIL,0
107479,N21268,Create Fine,2000/01/04 00:00:00.000,2000/01/04 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
107474,N21266,Create Fine,2000/01/04 00:00:00.000,2000/01/04 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
109538,N22418,Create Fine,2000/01/04 00:00:00.000,2000/01/04 00:00:00.000,18.78,,,7,,,A,0.0,,NIL,0
436681,S49393,Create Fine,2000/01/04 00:00:00.000,2000/01/04 00:00:00.000,62.59,,,158,,,A,0.0,,NIL,0
107462,N21263,Create Fine,2000/01/04 00:00:00.000,2000/01/04 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
