,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
259314,N94524,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
259316,N94525,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
540106,V15695,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,143.0,,,142,,,A,0.0,,NIL,2
245113,N85918,Insert Fine Notification,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
259312,N94523,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
222800,N73584,Insert Fine Notification,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,21.0,,14.25,7,P,,A,0.0,P,NIL,0
259308,N94521,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
225944,N75623,Payment,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,42.5,3.25,14.25,7,P,,A,35.25,P,NIL,0
259328,N94529,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
540117,V15700,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,143.0,,,142,,,A,0.0,,NIL,2
540111,V15696,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,143.0,,,142,,,A,0.0,,NIL,2
540123,V15704,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,143.0,,,142,,,A,0.0,,NIL,2
540101,V15691,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,143.0,,,142,,,M,0.0,,NIL,2
212544,N67651,Payment,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,68.77,40.77,16.6,157,P,,A,85.37,P,NIL,0
259310,N94522,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
227820,N77048,Payment,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,71.5,36.5,11.0,157,P,,A,82.5,P,NIL,0
259290,N94512,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
232222,N79275,Payment,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,71.5,39.75,14.25,157,P,,A,85.75,P,NIL,0
259292,N94514,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
92587,C18489,Add penalty,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,71.5,,0.0,180,P,,A,0.0,C,NIL,0
259297,N94515,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
259302,N94516,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
259323,N94528,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
92599,C18492,Add penalty,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,286.5,,0.0,20,P,,A,0.0,C,NIL,0
259330,N94530,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
259318,N94526,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
257511,N93484,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
295425,S110707,Payment,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,71.0,71.0,,158,,,A,71.0,,NIL,0
295367,S110665,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,35.0,,,7,,,A,0.0,,NIL,0
540096,V15690,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,143.0,,,142,,,A,0.0,,NIL,2
255696,N92355,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
243699,N85303,Add penalty,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,71.5,,14.25,157,P,,A,0.0,P,NIL,0
295373,S110666,Create Fine,2006/04/01 00:00:00.000,2006/04/01 00:00:00.000,35.0,,,7,,,A,0.0,,NIL,0
