,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
360629,S147699,Payment,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,38.0,38.0,,157,,,A,38.0,,NIL,0
369803,S152516,Create Fine,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,150.0,,,146,,,A,0.0,,NIL,6
369798,S152515,Create Fine,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
369796,S152514,Create Fine,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
369791,S152513,Create Fine,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
369789,S152512,Create Fine,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
369782,S152509,Create Fine,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,23.0,,,181,,,A,0.0,,NIL,0
369777,S152507,Create Fine,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,78.0,,,158,,,A,0.0,,NIL,0
369776,S152505,Payment,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,38.0,38.0,,157,,,A,38.0,,NIL,0
369775,S152505,Create Fine,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
366350,S150747,Payment,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,38.0,38.0,,7,,,A,38.0,,NIL,0
368460,S151879,Payment,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,38.0,38.0,,157,,,A,38.0,,NIL,0
368407,S151851,Payment,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,38.0,38.0,,7,,,A,38.0,,NIL,0
369787,S152510,Create Fine,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,23.0,,,181,,,A,0.0,,NIL,0
98050,C21474,Create Fine,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,38.0,,,7,,,C,0.0,,NIL,0
103576,N101374,Payment,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,42.5,32.0,11.0,7,P,,A,85.5,P,NIL,0
98199,C21546,Send Fine,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,555.0,,0.0,116,,,C,0.0,,NIL,0
98198,C21546,Create Fine,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,555.0,,,116,,,C,0.0,,NIL,0
98195,C21545,Insert Fine Notification,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,74.0,,0.0,171,P,,C,0.0,C,NIL,5
98194,C21545,Send Fine,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,74.0,,0.0,171,,,C,0.0,,NIL,5
98193,C21545,Create Fine,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,74.0,,,171,,,C,0.0,,NIL,5
368711,S152007,Payment,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,38.0,38.0,,7,,,A,38.0,,NIL,0
97893,C21400,Create Fine,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,38.0,,,7,,,C,0.0,,NIL,0
369009,S152180,Create Fine,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
369007,S152179,Create Fine,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
369002,S152178,Create Fine,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,23.0,,,7,,,A,0.0,,NIL,0
71277,A45868,Payment,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,77.5,39.5,13.5,157,P,,A,91.0,P,NIL,0
70263,A45158,Payment,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,77.5,51.5,13.5,157,P,,A,51.5,P,NIL,0
98002,C21457,Payment,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,312.0,155.0,0.0,80,C,,A,155.0,C,NIL,0
98052,C21474,Insert Fine Notification,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,38.0,,0.0,7,P,,C,0.0,C,NIL,0
98200,C21546,Insert Fine Notification,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,555.0,,0.0,116,P,,C,0.0,C,NIL,0
369685,S152456,Create Fine,2010/06/01 00:00:00.000,2010/06/01 00:00:00.000,38.0,,,158,,,A,0.0,,NIL,0
