,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
164746,N43472,Insert Fine Notification,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,32.0,,15.16,157,P,,A,0.0,N,NIL,0
165028,N43555,Payment,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,32.0,42.0,10.0,157,,,A,42.0,,NIL,0
141244,N33767,Payment,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,39.0,5.16,15.16,7,P,,A,34.16,N,NIL,0
164747,N43472,Payment,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,32.0,42.0,15.16,157,P,,A,42.0,N,NIL,0
86537,C14494,Insert Date Appeal to Prefecture,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,32.0,,13.0,7,P,,C,0.0,N,NIL,0
154170,N39231,Payment,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,65.5,10.0,10.0,157,P,,A,42.0,N,NIL,0
558570,V8851,Payment,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,131.0,141.0,10.0,142,,,A,141.0,,NIL,0
493528,S74797,Insert Fine Notification,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,65.0,,15.16,158,P,,A,0.0,N,NIL,0
162070,N42528,Insert Fine Notification,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,19.0,,15.16,7,P,,A,0.0,N,NIL,0
488756,S72855,Payment,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,65.0,75.0,10.0,158,,,A,75.0,,NIL,0
492558,S74383,Insert Date Appeal to Prefecture,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,32.0,,13.0,157,P,,A,0.0,N,NIL,0
496196,S75925,Payment,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,32.0,42.0,15.16,7,P,,A,42.0,N,NIL,0
534985,V10530,Create Fine,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,131.0,,,142,,,A,0.0,,NIL,0
534954,V10511,Create Fine,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,131.0,,,142,,,A,0.0,,NIL,0
499516,S77375,Payment,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,32.0,32.0,,158,,,A,32.0,,NIL,0
489354,S73103,Payment,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,32.0,42.0,10.0,158,,,A,42.0,,NIL,0
495280,S75543,Payment,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,65.0,75.0,10.0,158,,,A,75.0,,NIL,0
500995,S78212,Payment,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,65.0,65.0,,158,,,A,65.0,,NIL,0
494970,S75417,Insert Fine Notification,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,32.0,,15.16,158,P,,A,0.0,N,NIL,0
534959,V10514,Create Fine,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,131.0,,,142,,,A,0.0,,NIL,0
501526,S78485,Create Fine,2002/10/01 00:00:00.000,2002/10/01 00:00:00.000,32.0,,,158,,,A,0.0,,NIL,0
