,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
205902,N63815,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
187234,N55826,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
189928,N57107,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,19.95,,16.6,7,P,,A,0.0,P,NIL,0
195663,N59474,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,157,P,,A,0.0,P,NIL,0
196824,N59936,Payment,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,44.1,11.0,157,P,,A,44.1,P,NIL,0
533611,S99991,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
529902,S97443,Payment,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,4.6,16.6,157,P,,A,44.6,P,NIL,0
189933,N57108,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,19.95,,16.6,7,P,,A,0.0,P,NIL,0
188622,N56480,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
524450,S94497,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,7,P,,A,0.0,P,NIL,0
524815,S94688,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,7,P,,A,0.0,P,NIL,0
205897,N63813,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
213132,N68147,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
189802,N56981,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
530428,S97808,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,7,P,,A,0.0,P,NIL,0
193271,N58458,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
213137,N68150,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
191814,N57820,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,157,P,,A,0.0,P,NIL,0
205907,N63816,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
213130,N68145,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
530422,S97807,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,157,P,,A,0.0,P,NIL,0
523800,S94150,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,7,P,,A,0.0,P,NIL,0
192427,N58058,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
213961,N68608,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
196013,N59609,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,157,P,,A,0.0,P,NIL,0
213955,N68605,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
205913,N63817,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
187556,N55994,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
192257,N57995,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,157,P,,A,0.0,P,NIL,0
526078,S95351,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,68.25,,16.6,158,P,,A,0.0,P,NIL,0
213111,N68125,Payment,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,33.6,,157,,,A,33.6,,NIL,0
524796,S94681,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,158,P,,A,0.0,P,NIL,0
193539,N58556,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,157,P,,A,0.0,P,NIL,0
194847,N59124,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
213717,N68507,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
213715,N68506,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
213710,N68505,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
213708,N68504,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
213706,N68503,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
213704,N68501,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
187738,N56112,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,157,P,,A,0.0,P,NIL,0
186266,N54891,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,19.95,,11.0,7,P,,A,0.0,P,NIL,0
196248,N59703,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,44.6,16.6,157,P,,A,44.6,P,NIL,0
527360,S96006,Payment,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,44.6,16.6,157,P,,A,44.6,P,NIL,0
524805,S94684,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,158,P,,A,0.0,P,NIL,0
213944,N68601,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
213946,N68602,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
213107,N68120,Payment,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,33.6,,157,,,A,33.6,,NIL,0
517053,S88404,Add penalty,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,68.77,,26.36,158,P,,A,0.0,N,NIL,0
213948,N68603,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
526203,S95409,Appeal to Judge,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,7,P,0.0,A,0.0,P,NIL,0
213953,N68604,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
192350,N58029,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
523843,S94176,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,68.25,,11.0,158,P,,A,0.0,P,NIL,0
190987,N57510,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
533613,S99992,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
533612,S99991,Payment,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,33.6,,7,,,A,33.6,,NIL,0
208683,N65789,Payment,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,33.6,,157,,,A,33.6,,NIL,0
281122,S100718,Payment,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,33.6,,7,,,A,33.6,,NIL,0
191557,N57737,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,157,P,,A,0.0,P,NIL,0
191040,N57535,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
523028,S93675,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,158,P,,A,0.0,P,NIL,0
198491,N60686,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,157,P,,A,0.0,P,NIL,0
193028,N58317,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
190135,N57183,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,157,P,,A,0.0,P,NIL,0
190472,N57316,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
281140,S100740,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,68.25,,,158,,,A,0.0,,NIL,0
190121,N57178,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
189105,N56697,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
530540,S97849,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,7,P,,A,0.0,P,NIL,0
190522,N57339,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,157,P,,A,0.0,P,NIL,0
193399,N58511,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,19.95,,16.6,7,P,,A,0.0,P,NIL,0
281138,S100736,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,7,,,A,0.0,,NIL,0
525241,S94921,Insert Date Appeal to Prefecture,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,68.25,,11.0,158,P,,A,0.0,P,NIL,0
186526,N55182,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.0,157,P,,A,0.0,P,NIL,0
193343,N58489,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
523435,S93935,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,7,P,,A,0.0,P,NIL,0
206053,N63862,Create Fine,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,,157,,,A,0.0,,NIL,0
193190,N58384,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,157,P,,A,0.0,P,NIL,0
195456,N59387,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
525824,S95206,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,7,P,,A,0.0,P,NIL,0
191538,N57731,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,16.6,157,P,,A,0.0,P,NIL,0
530856,S98079,Payment,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,33.6,,158,,,A,33.6,,NIL,0
532523,S99162,Payment,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,33.6,,7,,,A,33.6,,NIL,0
190228,N57219,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
525391,S94988,Insert Fine Notification,2004/12/01 00:00:00.000,2004/12/01 00:00:00.000,33.6,,11.0,157,P,,A,0.0,P,NIL,0
