,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
139318,N33026,Payment,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,32.8,32.85,,157,,,A,32.85,,NIL,0
466387,S62553,Payment,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,32.8,32.8,,157,,,A,32.8,,NIL,0
144578,N35118,Create Fine,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,19.68,,,7,,,A,0.0,,NIL,0
466137,S62459,Payment,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,32.8,32.8,,158,,,A,32.8,,NIL,0
461196,S60370,Create Fine,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,65.6,,,41,,,A,0.0,,NIL,0
465875,S62338,Create Fine,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,32.8,,,158,,,A,0.0,,NIL,0
466411,S62564,Create Fine,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,32.8,,,7,,,A,0.0,,NIL,0
554730,V7282,Create Fine,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,131.2,,,142,,,A,0.0,,NIL,0
144575,N35116,Create Fine,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,19.68,,,7,,,A,0.0,,NIL,0
554735,V7283,Create Fine,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,131.2,,,142,,,A,0.0,,NIL,0
429653,S39198,Payment,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,32.8,32.8,,7,,,A,32.8,,NIL,0
135373,N31609,Add penalty,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,37.56,,11.88,7,P,,A,0.0,N,NIL,0
454748,S57240,Payment,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,62.59,5.16,11.88,7,P,,A,43.17,N,NIL,0
83799,C13038,Add penalty,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,65.6,,0.0,172,P,,A,0.0,N,NIL,0
554747,V7289,Create Fine,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,131.2,,,142,,,A,0.0,,NIL,0
554744,V7288,Create Fine,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,131.2,,,142,,,A,0.0,,NIL,0
138112,N32561,Insert Fine Notification,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,32.8,,6.71,157,P,,A,0.0,N,NIL,0
554741,V7287,Create Fine,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,131.2,,,142,,,A,0.0,,NIL,0
83918,C13107,Add penalty,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,65.6,,0.0,172,P,,A,0.0,N,NIL,0
142442,N34243,Payment,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,32.8,32.8,,157,,,A,32.8,,NIL,0
463764,S61512,Create Fine,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,32.8,,,7,,,A,0.0,,NIL,0
465880,S62339,Create Fine,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,65.6,,,158,,,A,0.0,,NIL,0
463712,S61489,Payment,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,32.8,32.8,,157,,,A,32.8,,NIL,0
144546,N35110,Create Fine,2001/06/01 00:00:00.000,2001/06/01 00:00:00.000,32.8,,,157,,,A,0.0,,NIL,0
