,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
286300,S105059,Insert Fine Notification,2006/01/01 00:00:00.000,2006/01/01 00:00:00.000,21.0,,14.25,181,P,,A,0.0,P,NIL,0
230994,N78581,Insert Fine Notification,2006/01/01 00:00:00.000,2006/01/01 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
92062,C18192,Add penalty,2006/01/01 00:00:00.000,2006/01/01 00:00:00.000,1433.5,,0.0,193,P,,A,0.0,C,NIL,0
238753,N82901,Insert Fine Notification,2006/01/01 00:00:00.000,2006/01/01 00:00:00.000,21.0,,14.25,7,P,,A,0.0,P,NIL,0
92057,C18191,Add penalty,2006/01/01 00:00:00.000,2006/01/01 00:00:00.000,71.5,,0.0,180,P,,A,0.0,C,NIL,0
235005,N81203,Insert Fine Notification,2006/01/01 00:00:00.000,2006/01/01 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
228816,N77477,Insert Fine Notification,2006/01/01 00:00:00.000,2006/01/01 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
235000,N81201,Insert Fine Notification,2006/01/01 00:00:00.000,2006/01/01 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
234983,N81197,Insert Fine Notification,2006/01/01 00:00:00.000,2006/01/01 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
281908,S101398,Add penalty,2006/01/01 00:00:00.000,2006/01/01 00:00:00.000,71.5,,14.25,158,P,,A,0.0,P,NIL,0
228233,N77222,Insert Fine Notification,2006/01/01 00:00:00.000,2006/01/01 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
287183,S105509,Insert Fine Notification,2006/01/01 00:00:00.000,2006/01/01 00:00:00.000,35.0,,14.25,7,P,,A,0.0,P,NIL,0
224696,N74614,Insert Fine Notification,2006/01/01 00:00:00.000,2006/01/01 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
237181,N82191,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,11.0,7,P,,A,0.0,P,NIL,0
235681,N81543,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
253072,N90088,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
234170,N80669,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
253071,N90088,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
240875,N83879,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
253066,N90086,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
253064,N90084,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
289119,S106602,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,11.0,158,P,,A,0.0,P,NIL,0
253084,N90094,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
236388,N81844,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
248084,N87366,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
285526,S104712,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,71.0,71.0,14.25,158,P,,A,71.0,P,NIL,0
248082,N87363,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,21.0,,,7,,,A,0.0,,NIL,0
230829,N78467,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
253401,N90332,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,21.0,,,7,,,A,0.0,,NIL,0
289134,S106606,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,158,P,,A,0.0,P,NIL,0
198535,N60696,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,68.77,79.77,11.0,157,P,,A,79.77,P,NIL,0
239181,N83091,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
239772,N83368,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
233204,N79848,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,71.5,11.0,11.0,157,P,,A,46.0,P,NIL,0
236197,N81764,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
228083,N77168,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
227805,N77044,Insert Date Appeal to Prefecture,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
215286,N69299,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,21.0,,11.0,7,P,,A,0.0,P,NIL,0
251031,N88878,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
283356,S102475,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,7,P,,A,0.0,P,NIL,0
240312,N83609,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
287982,S105900,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,7,P,,A,0.0,P,NIL,0
289540,S106814,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,158,P,,A,0.0,P,NIL,0
253315,N90281,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
239231,N83111,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
294231,S109736,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
199787,N61238,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,68.77,79.77,11.0,157,P,,A,79.77,P,NIL,0
248076,N87360,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
239213,N83104,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
253082,N90093,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
283369,S102489,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
253080,N90092,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
289145,S106608,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,68.0,,11.0,171,P,,M,0.0,P,NIL,5
248711,N87677,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
253078,N90091,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
252155,N89400,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
286459,S105127,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,11.0,7,P,,A,0.0,P,NIL,0
286674,S105224,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
289139,S106607,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,71.0,,11.0,158,P,,A,0.0,P,NIL,2
253073,N90090,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
287101,S105471,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,11.0,7,P,,A,0.0,P,NIL,0
252153,N89398,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
252151,N89397,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
91929,C18150,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,143.0,,0.0,80,P,,A,0.0,C,NIL,0
238219,N82665,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
237593,N82379,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
253368,N90312,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
289101,S106591,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,158,P,,A,0.0,P,NIL,0
193099,N58346,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,68.77,79.77,11.0,157,P,,A,79.77,P,NIL,0
253360,N90306,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
288483,S106232,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,71.0,,11.0,158,P,,A,0.0,P,NIL,0
245694,N86206,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
282177,S101596,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,158,P,,A,0.0,P,NIL,0
253363,N90310,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
223709,N74109,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,71.5,11.0,11.0,157,P,,A,46.0,P,NIL,0
253374,N90317,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
293486,S109149,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,35.0,,7,,,A,35.0,,NIL,0
285254,S104481,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
283563,S102723,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,357.0,,14.25,180,P,,C,0.0,P,NIL,0
286201,S105008,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,7,P,,A,0.0,P,NIL,0
280373,S100040,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,11.0,158,P,,A,0.0,P,NIL,0
227749,N77026,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
253361,N90309,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
233008,N79739,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,71.5,3.25,14.25,157,P,,A,49.25,P,NIL,0
286489,S105143,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,71.0,,14.25,158,P,,A,0.0,P,NIL,2
518781,S90144,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,68.77,85.37,16.6,157,P,,A,85.37,,NIL,0
240833,N83865,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
527019,S95832,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
253159,N90151,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
253372,N90316,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
284280,S103593,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,71.0,71.0,14.25,158,P,,A,71.0,P,NIL,0
224048,N74249,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,21.0,,14.25,7,P,,A,0.0,P,NIL,0
228868,N77499,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
280378,S100041,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,158,P,,A,0.0,P,NIL,0
238666,N82868,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
227648,N76989,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
183235,N52756,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,68.77,5.6,16.6,157,P,,A,50.2,,NIL,0
286664,S105219,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,158,P,,A,0.0,P,NIL,0
285169,S104431,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,7,P,,A,0.0,P,NIL,0
247652,N87188,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
197245,N60203,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,40.95,51.95,11.0,7,P,,A,51.95,P,NIL,0
92067,C18193,Add penalty,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,1433.5,,0.0,193,P,,C,0.0,C,NIL,0
92072,C18194,Add penalty,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,286.5,,0.0,80,P,,C,0.0,C,NIL,0
184048,N53088,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,68.77,79.77,11.0,157,P,,A,79.77,,NIL,0
236564,N81915,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
235630,N81524,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
524403,S94473,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,68.77,79.77,11.0,7,P,,A,79.77,P,NIL,0
236238,N81782,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
253370,N90313,Create Fine,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
231657,N78996,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,71.5,4.0,14.25,157,P,,A,50.0,P,NIL,0
286878,S105318,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,7,P,,A,0.0,P,NIL,0
196209,N59689,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,68.77,79.77,11.0,157,P,,A,79.77,P,NIL,0
293555,S109186,Payment,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
235444,N81394,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
238202,N82659,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
234625,N80990,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
288763,S106378,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,0.0,7,P,,A,0.0,P,NIL,0
236006,N81674,Insert Fine Notification,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,35.0,,14.25,157,P,,A,0.0,P,NIL,0
92134,C18218,Add penalty,2006/01/02 00:00:00.000,2006/01/02 00:00:00.000,500.0,,0.0,189,P,,A,0.0,,NIL,4
