,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
323140,S127230,Add penalty,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,74.0,,13.5,154,P,,A,0.0,P,NIL,2
334108,S133572,Create Fine,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
334106,S133571,Create Fine,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
326767,S129203,Add penalty,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,148.0,,13.5,158,P,,C,0.0,P,NIL,0
334110,S133574,Create Fine,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
325526,S128560,Add penalty,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,148.0,,13.5,158,P,,A,0.0,P,NIL,0
325531,S128562,Add penalty,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,74.0,,13.5,7,P,,A,0.0,P,NIL,0
96075,C20378,Send Fine,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,74.0,,0.0,172,,,A,0.0,,NIL,5
320059,S125642,Add penalty,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,74.0,,13.5,158,P,,A,0.0,P,NIL,0
325909,S128752,Add penalty,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,74.0,,13.5,7,P,,A,0.0,P,NIL,0
322488,S126874,Add penalty,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,74.0,,13.5,158,P,,A,0.0,P,NIL,0
58128,A38899,Create Fine,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
334249,S133662,Create Fine,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
96076,C20378,Insert Fine Notification,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,74.0,,0.0,172,C,,A,0.0,C,NIL,5
54575,A36750,Create Fine,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
329280,S130569,Insert Fine Notification,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,36.0,,13.5,157,P,,A,0.0,P,NIL,0
543463,V17905,Insert Fine Notification,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,148.0,,13.5,142,P,,A,0.0,P,NIL,5
326016,S128814,Add penalty,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,148.0,,13.5,158,P,,A,0.0,P,NIL,0
54568,A36747,Create Fine,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
334247,S133658,Create Fine,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
323678,S127537,Add penalty,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,74.0,,13.5,157,P,,A,0.0,P,NIL,0
58617,A39202,Create Fine,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
95997,C20314,Add penalty,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,1032.5,,0.0,116,P,,C,0.0,C,NIL,0
322483,S126873,Add penalty,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,74.0,,13.5,158,P,,A,0.0,P,NIL,0
325604,S128603,Add penalty,2009/02/01 00:00:00.000,2009/02/01 00:00:00.000,148.0,,13.5,158,P,,A,0.0,P,NIL,0
