,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
427555,S191945,Create Fine,2013/02/01 00:00:00.000,2013/02/01 00:00:00.000,41.0,,,7,,,A,0.0,,NIL,0
424681,S187807,Add penalty,2013/02/01 00:00:00.000,2013/02/01 00:00:00.000,159.0,,15.0,158,P,,A,0.0,P,NIL,0
426348,S190394,Insert Date Appeal to Prefecture,2013/02/01 00:00:00.000,2013/02/01 00:00:00.000,39.0,,15.0,7,P,,A,0.0,P,NIL,0
427347,S191680,Payment,2013/02/01 00:00:00.000,2013/02/01 00:00:00.000,41.0,41.0,,7,,,A,41.0,,NIL,0
425080,S188291,Payment,2013/02/01 00:00:00.000,2013/02/01 00:00:00.000,41.0,41.0,,158,,,A,41.0,,NIL,0
405859,S171273,Create Fine,2013/02/01 00:00:00.000,2013/02/01 00:00:00.000,41.0,,,157,,,A,0.0,,NIL,0
277561,P4486,Insert Fine Notification,2013/02/01 00:00:00.000,2013/02/01 00:00:00.000,24.0,,15.0,7,P,,A,0.0,P,NIL,0
425457,S188793,Insert Date Appeal to Prefecture,2013/02/01 00:00:00.000,2013/02/01 00:00:00.000,39.0,,15.0,157,P,,A,0.0,P,NIL,0
424502,S187517,Insert Date Appeal to Prefecture,2013/02/01 00:00:00.000,2013/02/01 00:00:00.000,80.0,,15.0,158,P,,A,0.0,P,NIL,2
426474,S190589,Create Fine,2013/02/01 00:00:00.000,2013/02/01 00:00:00.000,41.0,,,7,,,A,0.0,,NIL,0
427552,S191938,Payment,2013/02/01 00:00:00.000,2013/02/01 00:00:00.000,41.0,41.0,,157,,,A,41.0,,NIL,0
273275,P1978,Add penalty,2013/02/01 00:00:00.000,2013/02/01 00:00:00.000,47.0,,30.0,7,P,,A,0.0,P,NIL,0
425555,S188928,Add penalty,2013/02/01 00:00:00.000,2013/02/01 00:00:00.000,79.5,,30.0,157,P,,A,0.0,P,NIL,0
276696,P3698,Payment,2013/02/01 00:00:00.000,2013/02/01 00:00:00.000,47.0,62.0,15.0,7,P,,A,62.0,P,NIL,0
278467,P5429,Create Fine,2013/02/01 00:00:00.000,2013/02/01 00:00:00.000,25.0,,,7,,,A,0.0,,NIL,0
427300,S191614,Insert Fine Notification,2013/02/01 00:00:00.000,2013/02/01 00:00:00.000,39.0,,15.0,157,P,,A,0.0,P,NIL,0
