,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
389948,S162991,Insert Fine Notification,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,24.0,,13.5,181,P,,A,0.0,P,NIL,0
387743,S161775,Insert Fine Notification,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,24.0,,13.5,7,P,,A,0.0,P,NIL,0
390571,S163318,Insert Fine Notification,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,39.0,,13.5,157,P,,A,0.0,P,NIL,0
387279,S161527,Insert Fine Notification,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,39.0,,13.5,7,P,,A,0.0,P,NIL,0
386135,S160936,Add penalty,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,46.0,,13.5,181,P,,A,0.0,P,NIL,0
390906,S163464,Insert Fine Notification,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,80.0,,13.5,158,P,,A,0.0,P,NIL,0
394787,S165665,Create Fine,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,24.0,,,7,,,A,0.0,,NIL,0
390667,S163357,Insert Fine Notification,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,39.0,,13.5,157,P,,A,0.0,P,NIL,0
394785,S165664,Create Fine,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,80.0,,,158,,,A,0.0,,NIL,0
394780,S165661,Create Fine,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,39.0,,,7,,,A,0.0,,NIL,0
385387,S160571,Add penalty,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,77.5,,13.5,157,P,,A,0.0,P,NIL,0
388124,S161980,Insert Fine Notification,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,39.0,,13.5,7,P,,A,0.0,P,NIL,0
388803,S162350,Insert Fine Notification,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,24.0,,13.5,7,P,,A,0.0,P,NIL,0
392441,S164338,Insert Fine Notification,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,39.0,,13.5,158,P,,A,0.0,P,NIL,0
393558,S165036,Create Fine,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,80.0,,,158,,,A,0.0,,NIL,0
388825,S162358,Add penalty,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,77.5,,13.5,158,P,,A,0.0,P,NIL,0
390420,S163251,Insert Fine Notification,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,39.0,,13.5,7,P,,A,0.0,P,NIL,0
389642,S162776,Insert Fine Notification,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,39.0,,13.5,7,P,,A,0.0,P,NIL,0
385961,S160860,Add penalty,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,46.0,,13.5,181,P,,A,0.0,P,NIL,0
383479,S159555,Add penalty,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,77.5,,13.5,7,P,,A,0.0,P,NIL,0
387867,S161836,Insert Fine Notification,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,80.0,,13.5,158,P,,A,0.0,P,NIL,0
378107,S156586,Insert Fine Notification,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,39.0,,13.5,7,P,,A,0.0,P,NIL,0
378102,S156585,Insert Fine Notification,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,39.0,,13.5,7,P,,A,0.0,P,NIL,0
392060,S164142,Insert Fine Notification,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,24.0,,13.5,7,P,,A,0.0,P,NIL,0
393556,S165035,Create Fine,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,80.0,,,158,,,A,0.0,,NIL,0
388945,S162420,Insert Fine Notification,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,39.0,,13.5,7,P,,A,0.0,P,NIL,0
545409,V18986,Insert Fine Notification,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,159.0,,13.5,142,P,,A,0.0,P,NIL,3
388380,S162113,Add penalty,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,46.0,,13.5,7,P,,A,0.0,P,NIL,0
393560,S165037,Create Fine,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,39.0,,,157,,,A,0.0,,NIL,0
393565,S165040,Create Fine,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,39.0,,,158,,,A,0.0,,NIL,0
393570,S165041,Create Fine,2011/05/01 00:00:00.000,2011/05/01 00:00:00.000,39.0,,,7,,,A,0.0,,NIL,0
396555,S166534,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,80.0,,,158,,,A,0.0,,NIL,0
393457,S164980,Payment,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,39.0,39.0,,157,,,A,39.0,,NIL,0
396433,S166481,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,80.0,,,158,,,A,0.0,,NIL,0
382503,S159003,Add penalty,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,155.5,,13.5,158,P,,A,0.0,P,NIL,0
389169,S162505,Add penalty,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,159.0,,13.5,158,P,,A,0.0,P,NIL,0
396435,S166482,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,80.0,,,158,,,A,0.0,,NIL,0
396440,S166483,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,24.0,,,7,,,A,0.0,,NIL,0
390345,S163212,Insert Fine Notification,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,80.0,,13.5,158,P,,A,0.0,P,NIL,0
389291,S162563,Add penalty,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,155.5,,13.5,158,P,,A,0.0,P,NIL,2
385971,S160863,Add penalty,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,155.5,,13.5,158,P,,A,0.0,P,NIL,2
393361,S164928,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,80.0,,,158,,,A,0.0,,NIL,0
394798,S165671,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,39.0,,,7,,,A,0.0,,NIL,0
389363,S162606,Add penalty,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,155.5,,13.5,158,P,,A,0.0,P,NIL,2
390430,S163254,Insert Fine Notification,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,154.0,,13.5,146,P,,A,0.0,P,NIL,6
385899,S160831,Add penalty,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,155.5,,19.1,158,P,,A,0.0,P,NIL,0
388375,S162112,Add penalty,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,46.0,,13.5,7,P,,A,0.0,P,NIL,0
397410,S166963,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,39.0,,,157,,,A,0.0,,NIL,0
395146,S165813,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,24.0,,,7,,,A,0.0,,NIL,0
397405,S166962,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,80.0,,,158,,,A,0.0,,NIL,2
388253,S162050,Payment,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,80.0,80.0,,158,,,A,80.0,,NIL,0
393456,S164980,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,39.0,,,157,,,A,0.0,,NIL,0
385284,S160509,Add penalty,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,155.5,,26.0,158,P,,A,0.0,P,NIL,2
393362,S164928,Payment,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,80.0,80.0,,158,,,A,80.0,,NIL,0
386064,S160906,Add penalty,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,77.5,,19.1,157,P,,A,0.0,P,NIL,0
397403,S166960,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,39.0,,,7,,,A,0.0,,NIL,0
397398,S166959,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,24.0,,,7,,,A,0.0,,NIL,0
393363,S164931,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,39.0,,,157,,,A,0.0,,NIL,0
394789,S165670,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,39.0,,,7,,,A,0.0,,NIL,0
393356,S164926,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,80.0,,,158,,,A,0.0,,NIL,0
396560,S166535,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,24.0,,,7,,,A,0.0,,NIL,0
396565,S166540,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,24.0,,,7,,,A,0.0,,NIL,0
378097,S156584,Insert Fine Notification,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,39.0,,13.5,7,P,,A,0.0,P,NIL,0
397404,S166960,Payment,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,39.0,39.0,,7,,,A,39.0,,NIL,0
396566,S166540,Payment,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,24.0,24.0,,7,,,A,24.0,,NIL,0
396567,S166544,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,80.0,,,158,,,A,0.0,,NIL,0
334008,S133513,Add penalty,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,155.5,,13.5,158,P,,A,0.0,P,NIL,0
395603,S166081,Payment,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,24.0,24.0,,7,,,A,24.0,,NIL,0
385529,S160636,Add penalty,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,77.5,,13.5,158,P,,A,0.0,P,NIL,0
396544,S166530,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,24.0,,,7,,,A,0.0,,NIL,0
386045,S160897,Payment,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,39.0,39.0,,7,,,A,39.0,,NIL,0
394592,S165571,Payment,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,80.0,80.0,,158,,,A,80.0,,NIL,0
390497,S163285,Insert Fine Notification,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,80.0,,13.5,158,P,,A,0.0,P,NIL,0
385285,S160509,Insert Date Appeal to Prefecture,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,155.5,,26.0,158,P,,A,0.0,P,NIL,2
396549,S166531,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,24.0,,,7,,,A,0.0,,NIL,0
390245,S163153,Insert Fine Notification,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,39.0,,13.5,7,P,,A,0.0,P,NIL,0
396256,S166391,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,39.0,,,7,,,A,0.0,,NIL,0
395148,S165815,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,80.0,,,158,,,A,0.0,,NIL,0
386666,S161195,Payment,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,80.0,80.0,,158,,,A,80.0,,NIL,0
395911,S166227,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,39.0,,,157,,,A,0.0,,NIL,0
394697,S165624,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,24.0,,,7,,,A,0.0,,NIL,0
360866,S147842,Add penalty,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,77.5,,13.5,7,P,,A,0.0,P,NIL,0
384066,S159847,Payment,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,39.0,39.0,,7,,,A,39.0,,NIL,0
394635,S165594,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,80.0,,,158,,,A,0.0,,NIL,0
394634,S165593,Payment,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,39.0,39.0,,7,,,A,39.0,,NIL,0
394702,S165625,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,24.0,,,7,,,A,0.0,,NIL,0
387816,S161812,Insert Fine Notification,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,80.0,,13.5,158,P,,A,0.0,P,NIL,0
394708,S165628,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,39.0,,,158,,,A,0.0,,NIL,0
394713,S165629,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,80.0,,,158,,,A,0.0,,NIL,0
394715,S165630,Create Fine,2011/05/02 00:00:00.000,2011/05/02 00:00:00.000,24.0,,,7,,,A,0.0,,NIL,0
