,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
371937,S153582,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
371829,S153540,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
371144,S153220,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,158,,,A,0.0,,NIL,0
371935,S153581,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
357093,S145743,Payment,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,23.0,23.0,,7,,,A,23.0,,NIL,0
374114,S154605,Payment,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,23.0,23.0,,7,,,A,23.0,,NIL,0
373510,S154302,Payment,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,38.0,,7,,,A,38.0,,NIL,0
373808,S154455,Payment,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,38.0,,7,,,A,38.0,,NIL,0
362223,S148599,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
374220,S154663,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,78.0,,,158,,,A,0.0,,NIL,0
371930,S153580,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
374266,S154677,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
374145,S154620,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,23.0,,,7,,,A,0.0,,NIL,0
374361,S154734,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
374340,S154720,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,78.0,,,158,,,A,0.0,,NIL,2
374335,S154719,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
371925,S153579,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,23.0,,,7,,,A,0.0,,NIL,0
371920,S153578,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,78.0,,,158,,,A,0.0,,NIL,0
371139,S153216,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
371942,S153583,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,158,,,A,0.0,,NIL,0
358211,S146362,Send Appeal to Prefecture,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,77.5,,13.5,7,P,,A,0.0,P,#,0
362211,S148595,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
374325,S154712,Payment,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,38.0,,7,,,A,38.0,,NIL,0
337562,S135415,Payment,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,77.5,51.5,13.5,7,P,,A,51.5,P,NIL,0
374351,S154728,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,158,,,A,0.0,,NIL,0
373906,S154501,Payment,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,38.0,,7,,,A,38.0,,NIL,0
361386,S148139,Insert Date Appeal to Prefecture,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,78.0,,13.5,158,P,,A,0.0,P,NIL,2
374271,S154678,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
374235,S154667,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
373719,S154403,Payment,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,38.0,,7,,,A,38.0,,NIL,0
367934,S151612,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
347117,S140389,Payment,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,77.5,51.5,13.5,7,P,,A,51.5,P,NIL,0
374254,S154672,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,23.0,,,7,,,A,0.0,,NIL,0
367939,S151613,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
374326,S154713,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,158,,,A,0.0,,NIL,0
374237,S154668,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
374481,S154801,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,23.0,,,7,,,A,0.0,,NIL,0
370822,S153047,Payment,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,38.0,,7,,,A,38.0,,NIL,0
374022,S154563,Payment,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,38.0,,7,,,A,38.0,,NIL,0
374116,S154607,Payment,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,38.0,,7,,,A,38.0,,NIL,0
373763,S154430,Payment,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,38.0,,7,,,A,38.0,,NIL,0
374356,S154731,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,7,,,A,0.0,,NIL,0
374349,S154726,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,158,,,A,0.0,,NIL,0
374222,S154664,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,23.0,,,181,,,A,0.0,,NIL,0
371947,S153584,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,23.0,,,181,,,A,0.0,,NIL,0
371949,S153585,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,158,,,A,0.0,,NIL,0
374227,S154665,Create Fine,2010/07/01 00:00:00.000,2010/07/01 00:00:00.000,38.0,,,157,,,A,0.0,,NIL,0
