,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
287701,S105783,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,158,,,A,0.0,,NIL,0
288864,S106454,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,7,,,A,0.0,,NIL,0
287699,S105782,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,7,,,A,0.0,,NIL,0
237869,N82490,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
237716,N82437,Payment,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
232927,N79698,Payment,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,21.0,21.0,,7,,,A,21.0,,NIL,0
283417,S102535,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
233980,N80524,Payment,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
287708,S105787,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,71.0,,,158,,,A,0.0,,NIL,0
288859,S106453,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
287703,S105784,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,158,,,A,0.0,,NIL,0
238199,N82658,Payment,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
226866,N76599,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
287713,S105789,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,158,,,A,0.0,,NIL,0
236254,N81788,Payment,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
235100,N81249,Payment,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,35.0,,7,,,A,35.0,,NIL,0
287715,S105790,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,71.0,,,158,,,A,0.0,,NIL,2
284721,S103995,Payment,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,35.0,,7,,,A,35.0,,NIL,0
235070,N81232,Payment,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
226361,N76154,Payment,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
236999,N82103,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
237842,N82481,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
227211,N76797,Payment,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
284052,S103344,Payment,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
218978,N71543,Insert Fine Notification,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
238643,N82853,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
220244,N72142,Insert Fine Notification,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
237008,N82104,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
237844,N82482,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
237837,N82478,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
209593,N66263,Insert Fine Notification,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
281108,S100700,Insert Fine Notification,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
237832,N82477,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,21.0,,,7,,,A,0.0,,NIL,0
237871,N82492,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
237830,N82476,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
288742,S106367,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,158,,,A,0.0,,NIL,0
287213,S105525,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,68.0,,,171,,,C,0.0,,NIL,0
236073,N81696,Payment,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
237010,N82105,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
227577,N76959,Payment,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,35.0,,157,,,A,35.0,,NIL,0
287615,S105733,Payment,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,35.0,,158,,,A,35.0,,NIL,0
236997,N82101,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
221161,N72614,Insert Fine Notification,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,11.0,157,P,,A,0.0,P,NIL,0
286115,S104966,Payment,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,35.0,,7,,,A,35.0,,NIL,0
237864,N82489,Create Fine,2005/08/01 00:00:00.000,2005/08/01 00:00:00.000,35.0,,,157,,,A,0.0,,NIL,0
