,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
278361,P5338,Create Fine,2013/03/01 00:00:00.000,2013/03/01 00:00:00.000,25.0,,,7,,,A,0.0,,NIL,0
422043,S183899,Payment,2013/03/01 00:00:00.000,2013/03/01 00:00:00.000,79.5,40.5,15.0,7,P,,A,94.5,P,NIL,0
423802,S186487,Insert Date Appeal to Prefecture,2013/03/01 00:00:00.000,2013/03/01 00:00:00.000,159.0,,30.0,158,P,,A,0.0,P,NIL,0
278032,P5039,Payment,2013/03/01 00:00:00.000,2013/03/01 00:00:00.000,25.0,25.0,,7,,,C,25.0,,NIL,0
426124,S190062,Payment,2013/03/01 00:00:00.000,2013/03/01 00:00:00.000,159.0,95.0,15.0,158,P,,A,95.0,P,NIL,0
423687,S186355,Payment,2013/03/01 00:00:00.000,2013/03/01 00:00:00.000,159.0,79.0,15.0,158,P,,A,174.0,P,NIL,0
405850,S171257,Insert Date Appeal to Prefecture,2013/03/01 00:00:00.000,2013/03/01 00:00:00.000,80.0,,15.0,158,P,,A,0.0,P,NIL,2
427922,S192711,Create Fine,2013/03/01 00:00:00.000,2013/03/01 00:00:00.000,84.0,,,158,,,A,0.0,,NIL,0
278416,P5373,Payment,2013/03/01 00:00:00.000,2013/03/01 00:00:00.000,25.0,25.0,,7,,,A,25.0,,NIL,0
423066,S185508,Payment,2013/03/01 00:00:00.000,2013/03/01 00:00:00.000,79.5,54.0,15.0,7,P,,A,54.0,P,NIL,0
424259,S187092,Payment,2013/03/02 00:00:00.000,2013/03/02 00:00:00.000,79.5,40.5,15.0,157,P,,A,94.5,P,NIL,0
277977,P4993,Create Fine,2013/03/02 00:00:00.000,2013/03/02 00:00:00.000,25.0,,,7,,,A,0.0,,NIL,0
427454,S191812,Create Fine,2013/03/02 00:00:00.000,2013/03/02 00:00:00.000,41.0,,,157,,,A,0.0,,NIL,0
420726,S182042,Create Fine,2013/03/02 00:00:00.000,2013/03/02 00:00:00.000,41.0,,,7,,,A,0.0,,NIL,0
427977,S192776,Create Fine,2013/03/02 00:00:00.000,2013/03/02 00:00:00.000,84.0,,,158,,,A,0.0,,NIL,0
426644,S190805,Payment,2013/03/02 00:00:00.000,2013/03/02 00:00:00.000,159.0,95.0,15.0,158,P,,A,95.0,P,NIL,0
427567,S191966,Create Fine,2013/03/03 00:00:00.000,2013/03/03 00:00:00.000,41.0,,,7,,,A,0.0,,NIL,0
278382,P5348,Create Fine,2013/03/03 00:00:00.000,2013/03/03 00:00:00.000,25.0,,,7,,,A,0.0,,NIL,0
278380,P5347,Create Fine,2013/03/03 00:00:00.000,2013/03/03 00:00:00.000,25.0,,,7,,,A,0.0,,NIL,0
427569,S191968,Create Fine,2013/03/03 00:00:00.000,2013/03/03 00:00:00.000,41.0,,,7,,,A,0.0,,NIL,0
426277,S190274,Add penalty,2013/03/03 00:00:00.000,2013/03/03 00:00:00.000,159.0,,15.0,158,P,,A,0.0,P,NIL,0
278363,P5339,Create Fine,2013/03/03 00:00:00.000,2013/03/03 00:00:00.000,25.0,,,7,,,A,0.0,,NIL,0
278417,P5380,Create Fine,2013/03/03 00:00:00.000,2013/03/03 00:00:00.000,25.0,,,7,,,A,0.0,,NIL,0
422631,S184793,Payment,2013/03/04 00:00:00.000,2013/03/04 00:00:00.000,79.5,40.5,15.0,7,P,,A,94.5,P,NIL,0
426634,S190801,Payment,2013/03/04 00:00:00.000,2013/03/04 00:00:00.000,79.5,54.0,15.0,157,P,,A,54.0,P,NIL,0
273277,P1978,Notify Result Appeal to Offender,2013/03/04 00:00:00.000,2013/03/04 00:00:00.000,47.0,,30.0,7,P,,A,0.0,P,NIL,0
419611,S180437,Create Fine,2013/03/04 00:00:00.000,2013/03/04 00:00:00.000,41.0,,,7,,,A,0.0,,NIL,0
278420,P5383,Payment,2013/03/04 00:00:00.000,2013/03/04 00:00:00.000,25.0,25.0,,7,,,A,25.0,,NIL,0
