,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
83525,C12856,Create Fine,2000/10/01 00:00:00.000,2000/10/01 00:00:00.000,31.3,,,171,,,C,0.0,,NIL,0
118333,N25493,Add penalty,2000/10/01 00:00:00.000,2000/10/01 00:00:00.000,62.59,,11.41,158,P,,A,0.0,N,NIL,0
454732,S57229,Create Fine,2000/10/01 00:00:00.000,2000/10/01 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
443026,S52099,Insert Fine Notification,2000/10/01 00:00:00.000,2000/10/01 00:00:00.000,31.3,,11.41,7,P,,A,0.0,N,NIL,0
444275,S52616,Insert Fine Notification,2000/10/01 00:00:00.000,2000/10/01 00:00:00.000,62.59,,11.62,158,P,,A,0.0,N,NIL,0
459121,S59307,Create Fine,2000/10/01 00:00:00.000,2000/10/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
458667,S58979,Create Fine,2000/10/01 00:00:00.000,2000/10/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
83526,C12856,Send Fine,2000/10/01 00:00:00.000,2000/10/01 00:00:00.000,31.3,,0.0,171,,,C,0.0,,NIL,0
459036,S59258,Create Fine,2000/10/01 00:00:00.000,2000/10/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
459041,S59259,Create Fine,2000/10/01 00:00:00.000,2000/10/01 00:00:00.000,31.3,,,43,,,C,0.0,,NIL,0
118148,N25437,Add penalty,2000/10/01 00:00:00.000,2000/10/01 00:00:00.000,37.56,,6.46,7,P,,A,0.0,N,NIL,0
439978,S50823,Insert Fine Notification,2000/10/01 00:00:00.000,2000/10/01 00:00:00.000,31.3,,16.58,7,P,,A,0.0,N,NIL,0
552023,V6138,Insert Fine Notification,2000/10/01 00:00:00.000,2000/10/01 00:00:00.000,125.19,,11.41,142,P,,A,0.0,N,NIL,0
121059,N26391,Insert Fine Notification,2000/10/01 00:00:00.000,2000/10/01 00:00:00.000,31.3,,11.41,157,P,,A,0.0,N,NIL,0
