,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
116891,N24998,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,62.59,,6.46,157,P,,A,0.0,N,NIL,0
549802,V5283,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,250.38,,6.46,142,P,,A,0.0,N,NIL,0
83372,C12748,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,125.19,,0.0,158,P,0.0,A,0.0,,NIL,0
83186,C12610,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,62.59,,0.0,172,P,,A,0.0,N,NIL,0
549921,V5320,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,250.38,131.64,11.41,142,P,,A,131.64,N,NIL,0
549302,V5079,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,62.59,,11.41,142,P,,A,0.0,N,NIL,0
83366,C12747,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,250.38,,0.0,143,P,0.0,A,0.0,,NIL,0
549718,V5250,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,250.38,,11.41,142,P,,A,0.0,N,NIL,0
113665,N23865,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,62.59,,6.46,157,P,,A,0.0,N,NIL,0
83360,C12746,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,62.59,,0.0,146,P,0.0,A,0.0,,NIL,0
549823,V5292,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,250.38,,6.46,142,P,,A,0.0,N,NIL,0
119992,N26006,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,62.59,,11.41,157,P,,A,0.0,N,NIL,0
454248,S57037,Insert Fine Notification,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,31.3,,11.62,157,P,,A,0.0,N,NIL,0
549969,V5340,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,250.38,,6.46,142,P,,A,0.0,N,NIL,0
121406,N26513,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,37.56,,11.41,7,P,,A,0.0,N,NIL,0
119021,N25716,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,62.59,,6.46,157,P,,A,0.0,N,NIL,0
83378,C12749,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,0.0,,0.0,192,P,0.0,A,0.0,,NIL,0
117453,N25220,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,62.59,,11.41,157,P,,A,0.0,N,NIL,0
547838,V4541,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,250.38,,11.41,142,P,,A,0.0,N,NIL,0
445987,S53365,Insert Fine Notification,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,31.3,,11.62,7,P,,A,0.0,N,NIL,0
119554,N25866,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,62.59,,6.46,157,P,,A,0.0,N,NIL,0
120286,N26105,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,62.59,,11.41,157,P,,A,0.0,N,NIL,0
81817,C11518,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,62.59,,11.41,180,P,,A,0.0,N,NIL,0
549760,V5265,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,250.38,,11.41,142,P,,A,0.0,N,NIL,0
119518,N25857,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,62.59,,6.46,157,P,,A,0.0,N,NIL,0
82906,C12422,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,62.59,,0.0,171,P,,M,0.0,N,NIL,0
119503,N25854,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,62.59,,6.46,157,P,,A,0.0,N,NIL,0
549787,V5276,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,250.38,,6.46,142,P,,A,0.0,N,NIL,0
118346,N25497,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,37.56,,11.41,7,P,,A,0.0,N,NIL,0
81911,C11618,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,37.56,,6.46,180,P,,C,0.0,N,NIL,0
432809,S44937,Insert Fine Notification,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,31.3,,11.62,7,P,,A,0.0,N,NIL,0
81906,C11617,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,62.59,,6.46,171,P,,C,0.0,N,NIL,0
82624,C12188,Add penalty,2000/11/01 00:00:00.000,2000/11/01 00:00:00.000,62.59,,0.0,172,P,,A,0.0,N,NIL,0
454931,S57320,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,11.62,7,P,,A,0.0,N,NIL,0
130297,N29790,Create Fine,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
126625,N28457,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,37.56,,6.46,7,P,,A,0.0,N,NIL,0
130289,N29787,Create Fine,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
127061,N28611,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,6.46,157,P,,A,0.0,N,NIL,0
456508,S58018,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,11.62,7,P,,A,0.0,N,NIL,0
131670,N30259,Create Fine,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
444326,S52640,Payment,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,62.59,69.05,11.41,158,P,,A,69.05,N,NIL,0
127906,N28914,Create Fine,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
551505,V5929,Payment,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,125.19,131.64,11.41,142,P,,A,131.64,N,NIL,0
131676,N30260,Create Fine,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
128376,N29095,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,18.78,,11.62,7,P,,A,0.0,N,NIL,0
131678,N30261,Create Fine,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,18.78,,,7,,,A,0.0,,NIL,0
121288,N26473,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,6.46,157,P,,A,0.0,N,NIL,0
453596,S56759,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,11.62,158,P,,A,0.0,N,NIL,0
126709,N28484,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,6.46,157,P,,A,0.0,N,NIL,0
126716,N28491,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,6.46,157,P,,A,0.0,N,NIL,0
126496,N28415,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,6.46,157,P,,A,0.0,N,NIL,0
457529,S58502,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,62.59,,6.46,158,P,,A,0.0,N,NIL,0
127909,N28916,Create Fine,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
126501,N28416,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,6.46,158,P,,A,0.0,N,NIL,0
454070,S56958,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,6.46,7,P,,A,0.0,N,NIL,0
457912,S58651,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,11.62,158,P,,A,0.0,N,NIL,0
128206,N29039,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,18.78,,6.46,7,P,,A,0.0,N,NIL,0
125299,N27973,Payment,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,31.3,,157,,,A,31.3,,NIL,0
126598,N28448,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,6.46,157,P,,A,0.0,N,NIL,0
126692,N28478,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,6.46,157,P,,A,0.0,N,NIL,0
128196,N29037,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,18.78,,6.46,7,P,,A,0.0,N,NIL,0
130300,N29791,Create Fine,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
82177,C11846,Add penalty,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,62.59,,0.0,172,P,,A,0.0,N,NIL,0
454635,S57194,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,62.59,,6.46,158,P,,A,0.0,N,NIL,0
130285,N29783,Create Fine,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
128617,N29189,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,6.46,157,P,,A,0.0,N,NIL,0
551758,V6027,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,125.19,,6.46,142,P,,A,0.0,N,NIL,0
450344,S55299,Payment,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,31.3,,158,,,A,31.3,,NIL,0
455750,S57691,Payment,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,37.75,6.46,157,,,A,37.75,,NIL,0
128340,N29080,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,6.46,157,P,,A,0.0,N,NIL,0
128314,N29072,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,6.46,157,P,,A,0.0,N,NIL,0
127914,N28917,Create Fine,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
438994,S50412,Payment,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,37.75,11.41,157,P,,A,37.75,N,NIL,0
454442,S57111,Insert Fine Notification,2000/11/02 00:00:00.000,2000/11/02 00:00:00.000,31.3,,6.46,158,P,,A,0.0,N,NIL,0
