,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
456895,S58156,Insert Fine Notification,2000/12/01 00:00:00.000,2000/12/01 00:00:00.000,31.3,,6.71,7,P,,A,0.0,N,NIL,0
548315,V4718,Payment,2000/12/01 00:00:00.000,2000/12/01 00:00:00.000,62.59,4.96,11.41,142,P,,A,42.71,N,NIL,0
551265,V5831,Add penalty,2000/12/01 00:00:00.000,2000/12/01 00:00:00.000,250.38,,6.46,142,P,,A,0.0,N,NIL,0
448704,S54567,Add penalty,2000/12/01 00:00:00.000,2000/12/01 00:00:00.000,62.59,,11.41,43,P,,C,0.0,N,NIL,0
456719,S58096,Insert Fine Notification,2000/12/01 00:00:00.000,2000/12/01 00:00:00.000,31.3,,6.71,158,P,,A,0.0,N,NIL,0
453787,S56822,Insert Fine Notification,2000/12/01 00:00:00.000,2000/12/01 00:00:00.000,31.3,,11.88,157,P,,A,0.0,N,NIL,0
550883,V5670,Add penalty,2000/12/01 00:00:00.000,2000/12/01 00:00:00.000,250.38,,6.46,142,P,,A,0.0,N,NIL,0
129060,N29344,Insert Fine Notification,2000/12/01 00:00:00.000,2000/12/01 00:00:00.000,31.3,,11.88,157,P,,A,0.0,N,NIL,0
551073,V5742,Add penalty,2000/12/01 00:00:00.000,2000/12/01 00:00:00.000,250.38,,6.46,142,P,,A,0.0,N,NIL,0
429289,S38439,Payment,2000/12/01 00:00:00.000,2000/12/01 00:00:00.000,62.59,31.3,6.46,7,P,,A,69.05,N,NIL,0
456924,S58165,Insert Fine Notification,2000/12/01 00:00:00.000,2000/12/01 00:00:00.000,62.59,,6.71,158,P,,A,0.0,N,NIL,0
551117,V5764,Add penalty,2000/12/01 00:00:00.000,2000/12/01 00:00:00.000,250.38,,11.41,142,P,,A,0.0,N,NIL,0
550750,V5624,Add penalty,2000/12/01 00:00:00.000,2000/12/01 00:00:00.000,250.38,,6.46,142,P,,A,0.0,N,NIL,0
