,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
547655,V4472,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,6.46,142,,,A,0.0,,NIL,0
119220,N25775,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
119230,N25778,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,18.78,,,7,,,A,0.0,,NIL,0
119219,N25774,Payment,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,31.3,,157,,,A,31.3,,NIL,0
443514,S52307,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
120754,N26265,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,18.78,,,7,,,A,0.0,,NIL,0
119213,N25773,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
548927,V4951,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
81939,C11652,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,18.78,,0.0,180,,,C,0.0,,NIL,0
119208,N25772,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
81938,C11652,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,18.78,,,180,,,C,0.0,,NIL,0
548921,V4949,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
548916,V4947,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
547704,V4484,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,11.41,142,,,A,0.0,,NIL,0
547660,V4473,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,12.91,142,,,A,0.0,,NIL,0
548907,V4946,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
119218,N25774,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
81940,C11652,Insert Fine Notification,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,18.78,,0.0,180,P,,C,0.0,N,NIL,0
548932,V4952,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
432807,S44937,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
548793,V4901,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
430202,S42704,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
110596,N22792,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,11.41,157,,,A,0.0,,NIL,0
548799,V4902,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
547623,V4466,Insert Fine Notification,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,312.97,,11.41,142,P,,A,0.0,N,NIL,0
547824,V4536,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,6.46,142,,,A,0.0,,A,0
547753,V4503,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,6.46,142,,,A,0.0,,NIL,0
547629,V4467,Insert Fine Notification,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,11.41,142,P,,A,0.0,N,NIL,0
438268,S50090,Payment,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,31.3,,158,,,A,31.3,,NIL,0
436601,S49219,Insert Fine Notification,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,11.41,7,P,,A,0.0,N,NIL,0
547887,V4554,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,6.46,142,,,A,0.0,,NIL,0
110656,N22809,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,11.41,157,,,A,0.0,,NIL,0
548852,V4918,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
547758,V4504,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,6.46,142,,,A,0.0,,NIL,0
434201,S47675,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,21.33,7,,,A,0.0,,NIL,0
436356,S49117,Payment,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,37.75,11.41,158,P,,A,37.75,N,NIL,0
548937,V4954,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
547266,V4325,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,16.37,142,,,A,0.0,,NIL,0
547796,V4514,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,312.97,,6.46,142,,,A,0.0,,NIL,0
547768,V4506,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,6.46,142,,,A,0.0,,NIL,0
432812,S44938,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
432805,S44936,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
110785,N22849,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,16.37,157,,,A,0.0,,NIL,0
442812,S52012,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
432529,S44811,Insert Fine Notification,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,62.59,,16.58,148,P,,A,0.0,N,NIL,0
547983,V4593,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,6.46,142,,,A,0.0,,NIL,0
548876,V4930,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
547978,V4592,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,312.97,,6.46,142,,,M,0.0,,NIL,0
107690,N21332,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,62.59,,11.41,158,,,A,0.0,,NIL,0
548886,V4935,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
117552,N25251,Insert Fine Notification,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,6.46,157,P,,A,0.0,N,NIL,0
442814,S52013,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
548827,V4912,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
547685,V4480,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,6.46,142,,,A,0.0,,NIL,0
548891,V4936,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
547819,V4535,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,11.41,142,,,A,0.0,,NIL,0
547972,V4591,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,11.41,142,,,A,0.0,,NIL,0
437523,S49763,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
548881,V4933,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
437528,S49766,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
547787,V4509,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,12.91,142,,,A,0.0,,NIL,0
437530,S49768,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
437535,S49769,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
437540,S49770,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
547348,V4355,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,11.41,142,,,A,0.0,,NIL,0
108454,N21943,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,11.41,157,,,A,0.0,,A,0
438845,S50351,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,11.62,7,,,A,0.0,,NIL,0
547778,V4508,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,12.91,142,,,A,0.0,,NIL,0
547989,V4594,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,6.46,142,,,A,0.0,,NIL,0
548804,V4904,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
548809,V4906,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,A,0
106543,N18669,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,11.41,157,,,A,0.0,,NIL,0
441484,S51452,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,11.41,7,,,A,0.0,,NIL,0
437644,S49819,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
547669,V4474,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,312.97,,11.41,142,,,A,0.0,,NIL,0
548811,V4908,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
439785,S50752,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
548817,V4909,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
438857,S50357,Payment,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,31.3,,7,,,A,31.3,,NIL,0
548901,V4945,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
547999,V4601,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,6.46,142,,,A,0.0,,NIL,0
442823,S52018,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
548870,V4924,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
548896,V4942,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
548832,V4914,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
110877,N22880,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,11.41,157,,,A,0.0,,NIL,0
108426,N21936,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,16.37,157,,,A,0.0,,NIL,0
116708,N24937,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,18.78,,,7,,,A,0.0,,NIL,0
548822,V4910,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
547804,V4524,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,11.41,142,,,A,0.0,,NIL,0
439780,S50751,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
547826,V4537,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,11.41,142,,,A,0.0,,NIL,0
547690,V4481,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,12.91,142,,,A,0.0,,NIL,0
442810,S52011,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
436097,S48954,Payment,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,62.59,38.22,6.46,158,P,,A,38.22,N,NIL,0
546285,V3944,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,11.41,142,,,A,0.0,,NIL,0
440583,S51058,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
440588,S51059,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
440590,S51060,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
440595,S51061,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
440600,S51063,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
440605,S51065,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
547946,V4583,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,6.46,142,,,A,0.0,,NIL,0
548847,V4917,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
547877,V4552,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,6.46,142,,,A,0.0,,NIL,0
436204,S49056,Add penalty,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,62.59,,11.41,158,P,,A,0.0,N,NIL,0
546879,V4181,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,16.37,142,,,A,0.0,,NIL,0
433139,S45085,Insert Fine Notification,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,11.41,158,P,,A,0.0,N,NIL,0
442734,S51965,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
439222,S50520,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
439216,S50515,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,7,,,A,0.0,,NIL,0
433387,S45185,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,21.54,158,,,A,0.0,,NIL,0
548774,V4896,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
437882,S49935,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,62.59,,6.46,191,,,A,0.0,,NIL,0
442729,S51961,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,62.59,,,158,,,A,0.0,,NIL,0
116390,N24828,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
547867,V4550,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,11.41,142,,,A,0.0,,NIL,0
548862,V4920,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,,142,,,A,0.0,,NIL,0
547743,V4497,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,6.46,142,,,A,0.0,,NIL,0
547907,V4564,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,12.91,142,,,A,0.0,,NIL,0
120749,N26261,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,157,,,A,0.0,,NIL,0
437879,S49934,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,62.59,,6.46,41,,,A,0.0,,NIL,0
435735,S48593,Insert Fine Notification,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,11.41,158,P,,A,0.0,N,NIL,0
547915,V4565,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,11.41,142,,,A,0.0,,NIL,0
109707,N22478,Payment,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,31.3,6.46,157,P,,A,31.3,N,NIL,0
547920,V4571,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,6.46,142,,,A,0.0,,NIL,0
547857,V4548,Send Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,125.19,,11.41,142,,,A,0.0,,NIL,0
440301,S50958,Create Fine,2000/06/01 00:00:00.000,2000/06/01 00:00:00.000,31.3,,,158,,,A,0.0,,NIL,0
