,case,event,startTime,completeTime,amount,paymentAmount,expense,article,notificationType,matricola,vehicleClass,totalPaymentAmount,lastSent,dismissal,points
394322,S165406,Add penalty,2012/05/01 00:00:00.000,2012/05/01 00:00:00.000,159.0,,35.0,158,P,,A,0.0,P,NIL,2
275747,P3114,Insert Fine Notification,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,24.0,,15.0,7,P,,A,0.0,P,NIL,0
379960,S157549,Payment,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,79.5,54.0,15.0,7,P,,A,54.0,P,NIL,0
418645,S179035,Payment,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,39.0,39.0,,7,,,A,39.0,,NIL,0
418853,S179268,Create Fine,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,39.0,,,7,,,A,0.0,,NIL,0
418780,S179182,Create Fine,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,39.0,,,7,,,A,0.0,,NIL,0
417411,S177893,Add penalty,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,159.0,,15.0,158,P,,A,0.0,P,NIL,0
406607,S171630,Payment,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,79.5,54.0,15.0,7,P,,A,54.0,P,NIL,0
418234,S178500,Insert Fine Notification,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,80.0,,15.0,158,P,,A,0.0,P,NIL,2
419000,S179452,Create Fine,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,80.0,,,158,,,A,0.0,,NIL,0
418779,S179179,Payment,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,39.0,39.0,,7,,,C,39.0,,NIL,0
418778,S179179,Create Fine,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,39.0,,,7,,,C,0.0,,NIL,0
418991,S179418,Create Fine,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,39.0,,,157,,,A,0.0,,NIL,0
419558,S180363,Payment,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,39.0,39.0,,7,,,A,39.0,,NIL,0
545805,V19190,Payment,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,319.5,53.0,15.0,142,P,,A,159.0,P,NIL,3
410376,S173542,Payment,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,159.0,95.0,15.0,158,P,,A,95.0,P,NIL,2
545626,V19091,Payment,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,319.5,334.5,15.0,142,P,,A,334.5,P,NIL,3
418913,S179317,Create Fine,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,39.0,,,7,,,A,0.0,,NIL,0
100282,C22738,Add penalty,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,319.5,,0.0,80,P,,A,0.0,C,NIL,0
419479,S180248,Payment,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,39.0,39.0,,7,,,A,39.0,,NIL,0
410574,S173626,Payment,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,79.5,54.0,15.0,7,P,,A,54.0,P,NIL,0
418911,S179314,Create Fine,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,39.0,,,7,,,A,0.0,,NIL,0
409588,S173188,Payment,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,79.5,54.0,15.0,7,P,,A,54.0,P,NIL,0
419002,S179455,Create Fine,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,39.0,,,7,,,A,0.0,,NIL,0
419310,S180038,Payment,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,39.0,39.0,,157,,,A,39.0,,NIL,0
100308,C22752,Add penalty,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,79.5,,0.0,180,P,,A,0.0,C,NIL,0
408302,S172519,Payment,2012/05/02 00:00:00.000,2012/05/02 00:00:00.000,79.5,108.0,30.0,7,P,,A,108.0,P,NIL,0
